variant,soc4,title,karpathy_score,num_jobs_2024,occupation_count,karpathy_zscore,karpathy_percentile,comparison_key,comparison_level_left,raw_code_examples,raw_title_examples,source_row_count,metric_value,metric_name,comparison_level_right,source_file,sheet_name,metric_zscore,metric_percentile,comparison_title
repo_original,19-10,Medical scientists,6.330732292917167,333200.0,7,0.6541229651941713,0.6704545454545454,19-10,soc4,19-1011.00 | 19-1012.00 | 19-1013.00 | 19-1020.01 | 19-1021.00,Animal Scientists | Food Scientists and Technologists | Soil and Plant Scientists | Biologists | Biochemists and Biophysicists,16,0.552532450625,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.7468402818628448,0.8148148148148148,Medical scientists
repo_original,19-20,Chemists and materials scientists,6.456916996047431,253000.0,6,0.7123916382038927,0.6818181818181818,19-20,soc4,19-2011.00 | 19-2012.00 | 19-2021.00 | 19-2031.00 | 19-2032.00,Astronomers | Physicists | Atmospheric and Space Scientists | Chemists | Materials Scientists,12,0.7540037408333333,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,1.7901641323525919,0.9444444444444444,Chemists and materials scientists
repo_original,19-30,Psychologists,6.461204013377927,299000.0,9,0.7143712665171582,0.6931818181818182,19-30,soc4,19-3011.00 | 19-3011.01 | 19-3022.00 | 19-3031.01 | 19-3031.02,Economists | Environmental Economists | Survey Researchers | School Psychologists | Clinical Psychologists,16,0.6104868725,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,1.0469586288541584,0.8518518518518519,Psychologists
repo_original,19-40,Biological technicians,4.693348801237432,258600.0,7,-0.10197631547465862,0.5,19-40,soc4,19-4011.01 | 19-4011.02 | 19-4021.00 | 19-4031.00 | 19-4041.01,Agricultural Technicians | Food Science Technicians | Biological Technicians | Chemical Technicians | Geophysical Data Technicians,16,0.652976629375,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,1.2669928416859606,0.8888888888888888,Biological technicians
repo_original,21-10,Social workers,4.840941568751985,2519200.0,9,-0.03382197904905195,0.5113636363636364,21-10,soc4,21-1011.00 | 21-1012.00 | 21-1013.00 | 21-1014.00 | 21-1015.00,"Substance Abuse and Behavioral Disorder Counselors | Educational, Guidance, School, and Vocational Counselors | Marriage and Family Therapists | Mental Health Counselors | Rehabilitation Counselors",12,0.3067660298333333,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.525866951988181,0.3148148148148148,Social workers
repo_original,23-10,Lawyers,7.941330140415805,918700.0,3,1.3978533619695879,0.8977272727272727,23-10,soc4,23-1011.00 | 23-1012.00 | 23-1021.00 | 23-1022.00 | 23-1023.00,"Lawyers | Judicial Law Clerks | Administrative Law Judges, Adjudicators, and Hearing Officers | Arbitrators, Mediators, and Conciliators | Judges, Magistrate Judges, and Magistrates",5,0.5119342617999999,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.5366015990013353,0.7592592592592593,Lawyers
repo_original,23-20,Paralegals and legal assistants,9.0,376200.0,1,1.8867183855666056,0.9943181818181818,23-20,soc4,23-2011.00 | 23-2091.00 | 23-2093.00,"Paralegals and Legal Assistants | Court Reporters | Title Examiners, Abstractors, and Searchers",3,0.2309919056666666,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.9182650495598265,0.2037037037037037,Paralegals and legal assistants
repo_original,25-10,Postsecondary teachers,7.0,1415600.0,1,0.9631726377184042,0.8068181818181818,25-10,soc4,25-1011.00 | 25-1021.00 | 25-1022.00 | 25-1031.00 | 25-1032.00,"Business Teachers, Postsecondary | Computer Science Teachers, Postsecondary | Mathematical Science Teachers, Postsecondary | Architecture Teachers, Postsecondary | Engineering Teachers, Postsecondary",23,0.0158849577826086,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-2.0322014764394214,0.009259259259259259,Postsecondary teachers
repo_original,25-11,Career and technical education teachers,4.0,239600.0,1,-0.42214598405389775,0.3693181818181818,25-11,soc4,25-1111.00 | 25-1112.00 | 25-1113.00 | 25-1121.00 | 25-1122.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary | Law Teachers, Postsecondary | Social Work Teachers, Postsecondary | Art, Drama, and Music Teachers, Postsecondary | Communications Teachers, Postsecondary",13,0.0513966726923076,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.84830321927946,0.018518518518518517,Career and technical education teachers
repo_original,25-20,Kindergarten and elementary school teachers,5.742093734312965,4382600.0,5,0.38230564628496866,0.6136363636363636,25-20,soc4,25-2011.00 | 25-2012.00 | 25-2021.00 | 25-2022.00 | 25-2023.00,"Preschool Teachers, Except Special Education | Kindergarten Teachers, Except Special Education | Elementary School Teachers, Except Special Education | Middle School Teachers, Except Special and Career/Technical Education | Career/Technical Education Teachers, Middle School",11,0.3564728427272727,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.268459043543997,0.4074074074074074,Kindergarten and elementary school teachers
repo_original,25-30,Tutors,7.0,256400.0,2,0.9631726377184042,0.8068181818181818,25-30,soc4,25-3011.00 | 25-3021.00 | 25-3099.02,Adult Basic and Secondary Education and Literacy Teachers and Instructors | Self-Enrichment Education Teachers | Tutors,3,0.41305087,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.024531611383839427,0.5462962962962963,Tutors
repo_original,25-40,Library technicians and assistants,6.88361320208454,345400.0,3,0.9094283715581587,0.7613636363636364,25-40,soc4,25-4011.00 | 25-4012.00 | 25-4013.00 | 25-4021.00 | 25-4031.00,Archivists | Curators | Museum Technicians and Conservators | Librarians | Library Technicians,5,0.2192249931999999,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.9792002846020186,0.18518518518518517,Library technicians and assistants
repo_original,25-90,Teacher assistants,4.421529539688293,1655400.0,2,-0.22749507706813155,0.4772727272727273,25-90,soc4,25-9011.00 | 25-9021.00 | 25-9031.00 | 25-9031.01 | 25-9041.00,Audio-Visual and Multimedia Collections Specialists | Farm and Home Management Advisors | Instructional Coordinators | Instructional Designers and Technologists | Teacher Assistants,5,0.33227755,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.39375494027370694,0.3611111111111111,Teacher assistants
repo_original,27-10,Graphic designers,7.80219629375429,728500.0,9,1.3336051257365846,0.8863636363636364,27-10,soc4,27-1011.00 | 27-1012.00 | 27-1013.00 | 27-1014.00 | 27-1021.00,"Art Directors | Craft Artists | Fine Artists, Including Painters, Sculptors, and Illustrators | Multimedia Artists and Animators | Commercial and Industrial Designers",11,0.4637775063636363,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.2872206998320016,0.6481481481481481,Graphic designers
repo_original,27-20,Coaches and scouts,4.923910336239104,803000.0,8,0.004490747159415634,0.5340909090909091,27-20,soc4,27-2011.00 | 27-2012.01 | 27-2012.02 | 27-2012.03 | 27-2012.04,"Actors | Producers | Directors- Stage, Motion Pictures, Television, and Radio | Program Directors | Talent Directors",15,0.3002113129333333,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.5598107087780768,0.2962962962962963,Coaches and scouts
repo_original,27-30,Public relations specialists,8.387184900037253,805300.0,8,1.603736995672723,0.9431818181818182,27-30,soc4,27-3011.00 | 27-3012.00 | 27-3021.00 | 27-3022.00 | 27-3031.00,Radio and Television Announcers | Public Address System and Other Announcers | Broadcast News Analysts | Reporters and Correspondents | Public Relations Specialists,10,0.1841147896,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.1610193059303275,0.12962962962962962,Public relations specialists
repo_original,27-40,Photographers,6.612672322375397,377200.0,3,0.7843152228713439,0.75,27-40,soc4,27-4011.00 | 27-4012.00 | 27-4013.00 | 27-4014.00 | 27-4021.00,Audio and Video Equipment Technicians | Broadcast Technicians | Radio Operators | Sound Engineering Technicians | Photographers,7,0.5419632314285714,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.6921073298016089,0.8055555555555556,Photographers
repo_original,29-10,Pharmacists,4.55482584730855,852700.0,7,-0.16594245801485452,0.48863636363636365,29-10,soc4,29-1011.00 | 29-1021.00 | 29-1022.00 | 29-1023.00 | 29-1024.00,"Chiropractors | Dentists, General | Oral and Maxillofacial Surgeons | Orthodontists | Prosthodontists",30,0.3863797074666666,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.11358563580577681,0.4722222222222222,Pharmacists
repo_original,29-11,Registered nurses,4.027040283197919,4689300.0,11,-0.4096595147698732,0.4090909090909091,29-11,soc4,29-1122.00 | 29-1122.01 | 29-1123.00 | 29-1124.00 | 29-1125.00,"Occupational Therapists | Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists | Physical Therapists | Radiation Therapists | Recreational Therapists",23,0.4871506369565218,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.4082590104664978,0.6851851851851852,Registered nurses
repo_original,29-20,Licensed practical and licensed vocational nurses,4.342346163361962,2829300.0,14,-0.2640598123213548,0.45454545454545453,29-20,soc4,29-2011.00 | 29-2011.01 | 29-2011.02 | 29-2011.03 | 29-2012.00,Medical and Clinical Laboratory Technologists | Cytogenetic Technologists | Cytotechnologists | Histotechnologists and Histologic Technicians | Medical and Clinical Laboratory Technicians,28,0.45789311375,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.25674823324331797,0.6296296296296297,Licensed practical and licensed vocational nurses
repo_original,29-90,Surgical assistants and technologists,4.003170289855072,220800.0,4,-0.4206820301963486,0.3977272727272727,29-90,soc4,29-9011.00 | 29-9012.00 | 29-9091.00 | 29-9092.00 | 29-9099.01,Occupational Health and Safety Specialists | Occupational Health and Safety Technicians | Athletic Trainers | Genetic Counselors | Midwives,5,0.36317001,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.23377760412337065,0.42592592592592593,Surgical assistants and technologists
repo_original,31-20,Physical therapist assistants and aides,3.0,211500.0,2,-0.8839188579779984,0.2556818181818182,31-20,soc4,31-2011.00 | 31-2012.00 | 31-2021.00 | 31-2022.00,Occupational Therapy Assistants | Occupational Therapy Aides | Physical Therapist Assistants | Physical Therapist Aides,4,0.2910931025,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.6070295775759281,0.28703703703703703,Physical therapist assistants and aides
repo_original,31-90,Medical assistants,3.416771942489322,1662300.0,6,-0.6914648803237743,0.32954545454545453,31-90,soc4,31-9011.00 | 31-9091.00 | 31-9092.00 | 31-9093.00 | 31-9094.00,Massage Therapists | Dental Assistants | Medical Assistants | Medical Equipment Preparers | Medical Transcriptionists,10,0.2259018057,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.944624252854295,0.19444444444444445,Medical assistants
repo_original,33-20,Firefighters,3.048551724137931,362500.0,2,-0.8614989887888558,0.3068181818181818,33-20,soc4,33-2011.01 | 33-2011.02 | 33-2021.01 | 33-2021.02 | 33-2022.00,Municipal Firefighters | Forest Firefighters | Fire Inspectors | Fire Investigators | Forest Fire Inspectors and Prevention Specialists,5,0.4117360734,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.01772290603478275,0.5370370370370371,Firefighters
repo_original,33-30,Police and detectives,3.6703964972026273,1233300.0,2,-0.5743479407960909,0.3409090909090909,33-30,soc4,33-3011.00 | 33-3012.00 | 33-3021.01 | 33-3021.02 | 33-3021.03,Bailiffs | Correctional Officers and Jailers | Police Detectives | Police Identification and Records Officers | Criminal Investigators and Special Agents,12,0.4220133369166667,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.07094395869007061,0.5648148148148148,Police and detectives
repo_original,33-90,Security guards and gambling surveillance officers,5.0331306990881455,1316000.0,2,0.05492574800325043,0.5909090909090909,33-90,soc4,33-9011.00 | 33-9021.00 | 33-9031.00 | 33-9032.00 | 33-9091.00,Animal Control Workers | Private Detectives and Investigators | Gaming Surveillance Officers and Gaming Investigators | Security Guards | Crossing Guards,8,0.37730307875,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.1605891726985321,0.4444444444444444,Security guards and gambling surveillance officers
repo_original,35-10,Chefs and head cooks,3.0,197300.0,1,-0.8839188579779984,0.2556818181818182,35-10,soc4,35-1011.00 | 35-1012.00,Chefs and Head Cooks | First-Line Supervisors of Food Preparation and Serving Workers,2,0.39607833,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.06336108919439339,0.49074074074074076,Chefs and head cooks
repo_original,35-20,Cooks,2.7565402664652896,3707800.0,2,-0.9963419588171174,0.17045454545454544,35-20,soc4,35-2011.00 | 35-2012.00 | 35-2013.00 | 35-2014.00 | 35-2015.00,"Cooks, Fast Food | Cooks, Institution and Cafeteria | Cooks, Private Household | Cooks, Restaurant | Cooks, Short Order",6,0.1220167791666666,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.4825953244591359,0.05555555555555555,Cooks
repo_original,35-30,Food and beverage serving and related workers,2.906775902427005,8117000.0,3,-0.9269672174332612,0.20454545454545456,35-30,soc4,35-3011.00 | 35-3021.00 | 35-3022.00 | 35-3022.01 | 35-3031.00,"Bartenders | Combined Food Preparation and Serving Workers, Including Fast Food | Counter Attendants, Cafeteria, Food Concession, and Coffee Shop | Baristas | Waiters and Waitresses",6,0.1209645223333333,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.4880444614052595,0.046296296296296294,Food and beverage serving and related workers
repo_original,37-20,Janitors and building cleaners,1.0401552880279206,2550100.0,2,-1.788921983070297,0.022727272727272728,37-20,soc4,37-2011.00 | 37-2012.00 | 37-2021.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners | Maids and Housekeeping Cleaners | Pest Control Workers",3,0.4814530363333333,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.37875385062664735,0.6666666666666666,Janitors and building cleaners
repo_original,37-30,Grounds maintenance workers,1.0,1296400.0,1,-1.8074646058261998,0.011363636363636364,37-30,soc4,37-3011.00 | 37-3012.00 | 37-3013.00,"Landscaping and Groundskeeping Workers | Pesticide Handlers, Sprayers, and Applicators, Vegetation | Tree Trimmers and Pruners",3,0.3782022833333333,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.15593262045582212,0.4537037037037037,Grounds maintenance workers
repo_original,39-20,Animal care and service workers,2.0,439400.0,1,-1.3456917319020991,0.07954545454545454,39-20,soc4,39-2011.00 | 39-2021.00,Animal Trainers | Nonfarm Animal Caretakers,2,0.273988756,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.6956048412377512,0.26851851851851855,Animal care and service workers
repo_original,39-50,"Barbers, hairstylists, and cosmetologists",2.101595911129655,958700.0,3,-1.298777496040821,0.11363636363636363,39-50,soc4,39-5011.00 | 39-5012.00 | 39-5091.00 | 39-5092.00 | 39-5093.00,"Barbers | Hairdressers, Hairstylists, and Cosmetologists | Makeup Artists, Theatrical and Performance | Manicurists and Pedicurists | Shampooers",6,0.2382966848333333,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.8804370775482155,0.21296296296296297,"Barbers, hairstylists, and cosmetologists"
repo_original,39-60,Concierges,5.0,45600.0,1,0.039626889870202915,0.5738636363636364,39-60,soc4,39-6011.00 | 39-6012.00,Baggage Porters and Bellhops | Concierges,2,0.1389198335,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.3950624570522967,0.07407407407407407,Concierges
repo_original,39-70,Tour and travel guides,4.0,55800.0,1,-0.42214598405389775,0.3693181818181818,39-70,soc4,39-7011.00 | 39-7012.00,Tour Guides and Escorts | Travel Guides,2,0.17121922,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.2277993186826062,0.09259259259259259,Tour and travel guides
repo_original,39-90,Childcare workers,2.413046051852729,1689400.0,3,-1.1549582694750615,0.14772727272727273,39-90,soc4,39-9011.00 | 39-9011.01 | 39-9021.00 | 39-9031.00 | 39-9032.00,Childcare Workers | Nannies | Personal Care Aides | Fitness Trainers and Aerobics Instructors | Recreation Workers,6,0.18394666,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.1618899690479951,0.12037037037037036,Childcare workers
repo_original,41-20,Retail sales workers,5.285853923431985,7366000.0,2,0.17162647761587024,0.6022727272727273,41-20,soc4,41-2011.00 | 41-2012.00 | 41-2021.00 | 41-2022.00 | 41-2031.00,Cashiers | Gaming Change Persons and Booth Cashiers | Counter and Rental Clerks | Parts Salespersons | Retail Salespersons,5,0.1881223678,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.1402659672564195,0.1388888888888889,Retail sales workers
repo_original,41-30,Insurance sales agents,7.515606290412708,1252700.0,4,1.2012656362556249,0.8636363636363636,41-30,soc4,41-3011.00 | 41-3021.00 | 41-3031.01 | 41-3031.02 | 41-3031.03,"Advertising Sales Agents | Insurance Sales Agents | Sales Agents, Securities and Commodities | Sales Agents, Financial Services | Securities and Commodities Traders",7,0.3342739942857143,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.38341630623157696,0.37037037037037035,Insurance sales agents
repo_original,41-40,Wholesale and manufacturing sales representatives,7.0,1613600.0,1,0.9631726377184042,0.8068181818181818,41-40,soc4,41-4011.00 | 41-4011.07 | 41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products | Solar Sales Representatives and Assessors | Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3,0.211914963,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.0170554492141761,0.16666666666666666,Wholesale and manufacturing sales representatives
repo_original,41-90,Real estate brokers and sales agents,6.117844552627162,595700.0,3,0.5558171815372479,0.6590909090909091,41-90,soc4,41-9011.00 | 41-9012.00 | 41-9021.00 | 41-9022.00 | 41-9031.00,Demonstrators and Product Promoters | Models | Real Estate Brokers | Real Estate Sales Agents | Sales Engineers,7,0.1804108055714285,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.1802004749934019,0.1111111111111111,Real estate brokers and sales agents
repo_original,43-30,"Bookkeeping, accounting, and auditing clerks",8.790767006956365,3320700.0,4,1.790100265049105,0.9659090909090909,43-30,soc4,43-3011.00 | 43-3021.01 | 43-3021.02 | 43-3031.00 | 43-3041.00,"Bill and Account Collectors | Statement Clerks | Billing, Cost, and Rate Clerks | Bookkeeping, Accounting, and Auditing Clerks | Gaming Cage Workers",8,0.215227990125,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.9998988597405214,0.17592592592592593,"Bookkeeping, accounting, and auditing clerks"
repo_original,43-40,Customer service representatives,8.355948537560835,4150600.0,2,1.5893128908010523,0.9318181818181818,43-40,soc4,43-4011.00 | 43-4021.00 | 43-4031.01 | 43-4031.02 | 43-4031.03,Brokerage Clerks | Correspondence Clerks | Court Clerks | Municipal Clerks | License Clerks,12,0.1725439243333333,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.2209393059017055,0.10185185185185185,Customer service representatives
repo_original,43-41,Receptionists,7.0,1007200.0,1,0.9631726377184042,0.8068181818181818,43-41,soc4,43-4111.00 | 43-4121.00 | 43-4131.00 | 43-4141.00 | 43-4151.00,"Interviewers, Except Eligibility and Loan | Library Assistants, Clerical | Loan Interviewers and Clerks | New Accounts Clerks | Order Clerks",8,0.205999130375,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.0476907286467223,0.1574074074074074,Receptionists
repo_original,43-50,Material recording clerks,5.950682056663169,1906000.0,3,0.4786260753636291,0.6363636363636364,43-50,soc4,43-5011.00 | 43-5011.01 | 43-5021.00 | 43-5031.00 | 43-5032.00,"Cargo and Freight Agents | Freight Forwarders | Couriers and Messengers | Police, Fire, and Ambulance Dispatchers | Dispatchers, Except Police, Fire, and Ambulance",15,0.3003436218,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.5591255441767984,0.3055555555555556,Material recording clerks
