comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title,left_label,right_label,value_gap,percentile_gap,abs_percentile_gap
4869,486900,1,2700,15,4.8519,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.35800447500469196,0.3763440860215054,486900,Other Pipeline Transportation,1,0.7215898,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7184350710411961,0.7601626016260162,Other pipeline transportation,repo_original,felten_image_generation_aiie,4.130310199999999,-0.38381851560451086,0.38381851560451086
4442,444200,1,55400,42,5.2671,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.06695692982977654,0.4946236559139785,444200,Lawn and Garden Equipment and Supplies Stores,1,-1.037935,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.0326395223691596,0.11382113821138211,Lawn and garden equipment and supplies retailers,repo_original,felten_image_generation_aiie,6.305035,0.3808025177025964,0.3808025177025964
8123,812300,1,60100,33,4.9684,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.27634012285421583,0.42473118279569894,812300,Drycleaning and Laundry Services,1,-1.479294,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.471878873512719,0.052845528455284556,Drycleaning and laundry services,repo_original,felten_image_generation_aiie,6.447694,0.3718856543404144,0.3718856543404144
3113,311300,1,22100,54,5.2986,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.04487601057878927,0.5161290322580645,311300,Sugar and Confectionery Product Manufacturing,1,-0.9476967,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9428345963558734,0.14634146341463414,Sugar and confectionery product manufacturing,repo_original,felten_image_generation_aiie,6.2462967,0.36978756884343034,0.36978756884343034
2382,238200,1,1885000,105,3.41,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.36874979144908,0.0967741935483871,238200,Building Equipment Contractors,1,-0.2382211,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.23676628870566702,0.45934959349593496,Building equipment contractors,repo_original,felten_image_generation_aiie,3.6482211,-0.36257539994754784,0.36257539994754784
3222,322200,1,75100,61,5.7976,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.30491378961938637,0.6612903225806451,322200,Converted Paper Product Manufacturing,1,-0.6015435,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5983438145563255,0.3048780487804878,Converted paper product manufacturing,repo_original,felten_image_generation_aiie,6.3991435,0.35641227380015733,0.35641227380015733
4862,486200,1,14000,42,4.8429,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.36431330907640214,0.3709677419354839,486200,Pipeline Transportation of Natural Gas,1,0.5647721,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.5623704959541914,0.7235772357723578,Pipeline transportation of natural gas,repo_original,felten_image_generation_aiie,4.2781279,-0.3526094938368739,0.3526094938368739
4854,485400,1,158600,23,4.1362,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8596969800183883,0.20430107526881722,485400,School and Employee Bus Transportation,1,0.0095714,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.00983617531622998,0.5528455284552846,School and employee bus transportation,repo_original,felten_image_generation_aiie,4.1266286,-0.3485444531864673,0.3485444531864673
8121,812100,1,648200,33,2.8945,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.7301057874453922,0.021505376344086023,812100,Personal Care Services,1,-0.494239,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.49155464982923464,0.3617886178861789,Personal care services,repo_original,felten_image_generation_aiie,3.3887389999999997,-0.3402832415420929,0.3402832415420929
3379,337900,1,5600,23,6.625,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.8849059352786464,0.7903225806451613,337900,Other Furniture Related Product Manufacturing,1,-0.2421737,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.2406999061448266,0.45528455284552843,Other furniture related product manufacturing,repo_original,felten_image_generation_aiie,6.8671737,0.3350380277996328,0.3350380277996328
3117,311700,1,7800,35,4.8974,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.32610981386437693,0.3924731182795699,311700,Seafood Product Preparation and Packaging,1,-1.418681,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.4115569705020983,0.06504065040650407,Seafood product preparation and packaging,repo_original,felten_image_generation_aiie,6.3160810000000005,0.3274324678730658,0.3274324678730658
4922,492200,1,24000,32,5.5375,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.12258848494695011,0.5967741935483871,492200,Local Messengers and Local Delivery,1,-0.6294212,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6260876304961268,0.2845528455284553,Local messengers and local delivery,repo_original,felten_image_generation_aiie,6.1669212,0.31222134801993184,0.31222134801993184
3111,311100,1,28500,50,5.614,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.17621357455649025,0.6290322580645161,311100,Animal Food Manufacturing,1,-0.5855823,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5824592690242923,0.3170731707317073,Animal food manufacturing,repo_original,felten_image_generation_aiie,6.199582299999999,0.3119590873328088,0.3119590873328088
2121,212100,1,18400,32,3.6685,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.1875460572782817,0.13978494623655913,212100,Coal Mining,1,-0.257535,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.2559874327268643,0.45121951219512196,Coal mining,repo_original,felten_image_generation_aiie,3.9260349999999997,-0.31143456595856284,0.31143456595856284
3346,334600,1,4900,27,7.7551,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.677085200216439,0.9408602150537635,334600,Manufacturing and Reproducing Magnetic and Optical Media,1,0.2384267,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.23759238619618175,0.6300813008130082,Manufacturing and reproducing magnetic and optical media,repo_original,felten_image_generation_aiie,7.5166733,0.3107789142407553,0.3107789142407553
4859,485900,1,81100,31,5.2713,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.06401280726297828,0.5,485900,Other Transit and Ground Passenger Transportation,1,0.8260122,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.8223559771988891,0.8089430894308943,Other transit and ground passenger transportation,repo_original,felten_image_generation_aiie,4.4452878,-0.3089430894308943,0.3089430894308943
