comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title,left_label,right_label,value_gap,percentile_gap,abs_percentile_gap
6243,624300,1,201100,90,4.3287,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.7247580290401335,0.24731182795698925,6243,Vocational Rehabilitation Services,1,0.2863293,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.2827003790313508,0.6544715447154471,Vocational rehabilitation services,repo_original,felten_base_aiie,4.0423707,-0.40715971675845786,0.40715971675845786
6231,623100,1,1256300,92,3.246,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.4837107678669175,0.06451612903225806,6231,Nursing Care Facilities (Skilled Nursing Facilities),1,-0.2430007,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.24455806791815085,0.45528455284552843,Nursing care facilities (skilled nursing facilities),repo_original,felten_base_aiie,3.4890007,-0.39076842381327037,0.39076842381327037
4854,485400,1,158600,23,4.1362,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8596969800183883,0.20430107526881722,4854,School and Employee Bus Transportation,1,0.076602,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.07379385478199364,0.5772357723577236,School and employee bus transportation,repo_original,felten_base_aiie,4.059597999999999,-0.37293469708890636,0.37293469708890636
3111,311100,1,28500,50,5.614,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.17621357455649025,0.6290322580645161,3111,Animal Food Manufacturing,1,-0.78914,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7885600310339538,0.2601626016260163,Animal food manufacturing,repo_original,felten_base_aiie,6.40314,0.36886965643849984,0.36886965643849984
6213,621300,1,1086900,103,4.9103,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.317067151694925,0.4032258064516129,6213,Offices of Other Health Practitioners,1,0.7008373,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.6955861862369579,0.7682926829268293,Offices of other health practitioners,repo_original,felten_base_aiie,4.2094627000000004,-0.3650668764752164,0.3650668764752164
8121,812100,1,648200,33,2.8945,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.7301057874453922,0.021505376344086023,8121,Personal Care Services,1,-0.4751154,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.4757643782276922,0.3861788617886179,Personal care services,repo_original,felten_base_aiie,3.3696154,-0.3646734854445319,0.3646734854445319
6214,621400,1,929500,138,5.1445,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.1528972695177454,0.45161290322580644,6214,Outpatient Care Centers,1,0.9686477,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.9623485000693967,0.8048780487804879,Outpatient care centers,repo_original,felten_base_aiie,4.1758523,-0.3532651455546814,0.3532651455546814
3212,321200,1,22400,44,5.2143,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.10396875638381227,0.46236559139784944,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1,-1.13457,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.13263817761504,0.10975609756097561,"Veneer, plywood, and engineered wood product manufacturing",repo_original,felten_base_aiie,6.34887,0.35260949383687384,0.35260949383687384
3346,334600,1,4900,27,7.7551,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.677085200216439,0.9408602150537635,3346,Manufacturing and Reproducing Magnetic and Optical Media,1,0.1490236,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.14593203010097808,0.6016260162601627,Manufacturing and reproducing magnetic and optical media,repo_original,felten_base_aiie,7.6060764,0.33923419879360084,0.33923419879360084
3261,326100,1,208300,82,5.4297,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.04702267239912828,0.5591397849462365,3261,Plastics Product Manufacturing,1,-0.8657592,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.8648793788859804,0.22357723577235772,Plastics product manufacturing,repo_original,felten_base_aiie,6.295459200000001,0.3355625491738788,0.3355625491738788
6233,623300,1,772700,84,3.0537,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.618509522532467,0.043010752688172046,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,1,-0.4843864,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.48499909581722767,0.3780487804878049,Continuing care retirement communities and assisted living facilities for the elderly,repo_original,felten_base_aiie,3.5380864,-0.3350380277996328,0.3350380277996328
8123,812300,1,60100,33,4.9684,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.27634012285421583,0.42473118279569894,8123,Drycleaning and Laundry Services,1,-1.148211,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.1462257930436728,0.0975609756097561,Drycleaning and laundry services,repo_original,felten_base_aiie,6.116611,0.3271702071859428,0.3271702071859428
3117,311700,1,7800,35,4.8974,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.32610981386437693,0.3924731182795699,3117,Seafood Product Preparation and Packaging,1,-1.258223,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.2558072569051741,0.07317073170731707,Seafood product preparation and packaging,repo_original,felten_base_aiie,6.155623,0.3193023865722528,0.3193023865722528
4884,488400,1,75600,37,5.2937,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.048310820240054016,0.510752688172043,4884,Support Activities for Road Transportation,1,-0.9504591,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.9492478026117812,0.1951219512195122,Support activities for road transportation,repo_original,felten_base_aiie,6.2441591,0.3156307369525308,0.3156307369525308
5619,561900,1,122700,90,5.9258,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.39477962606308586,0.6935483870967742,5619,Other Support Services,1,-0.4762704,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.4769148580913437,0.3821138211382114,Other support services,repo_original,felten_base_aiie,6.4020703999999995,0.31143456595856284,0.31143456595856284
