comparison_key,raw_naics_examples_left,source_row_count_left,comparison_title_left,covered_employment_2024_left,occupation_count_left,karpathy_score_left,variant_left,comparison_level_left,source_file_left,karpathy_zscore_left,karpathy_percentile_left,raw_naics_examples_right,source_row_count_right,comparison_title_right,covered_employment_2024_right,occupation_count_right,karpathy_score_right,variant_right,comparison_level_right,source_file_right,karpathy_zscore_right,karpathy_percentile_right,comparison_title,left_label,right_label,value_gap,percentile_gap,abs_percentile_gap
6213,621300,1,Offices of other health practitioners,1086900,103,5.2172,repo_current,naics4,industry_exposure_4digit.csv,-0.1273821727194613,0.4731182795698925,621300,1,Offices of other health practitioners,1086900,103,4.3969,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.48626464777194034,0.3387096774193548,Offices of other health practitioners,repo_current,repo_gabriel,0.8203000000000005,0.13440860215053768,0.13440860215053768
4871,487100,1,"Scenic and sightseeing transportation, land",5400,20,4.5185,repo_current,naics4,industry_exposure_4digit.csv,-0.6495703658154656,0.26881720430107525,487100,1,"Scenic and sightseeing transportation, land",5400,20,4.5796,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.36135107013862955,0.4032258064516129,"Scenic and sightseeing transportation, land",repo_current,repo_gabriel,-0.06109999999999971,-0.13440860215053763,0.13440860215053763
4854,485400,1,School and employee bus transportation,158600,23,4.1526,repo_current,naics4,industry_exposure_4digit.csv,-0.9230334541993621,0.1935483870967742,485400,1,School and employee bus transportation,158600,23,2.9455,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.478599440202081,0.05913978494623656,School and employee bus transportation,repo_current,repo_gabriel,1.2070999999999996,0.13440860215053763,0.13440860215053763
5621,562100,1,Waste collection,95300,49,5.3494,repo_current,naics4,industry_exposure_4digit.csv,-0.028579712253894052,0.532258064516129,562100,1,Waste collection,95300,49,4.5759,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.36388079229102843,0.3978494623655914,Waste collection,repo_current,repo_gabriel,0.7735000000000003,0.13440860215053763,0.13440860215053763
4855,485500,1,Charter bus industry,8200,17,4.9024,repo_current,naics4,industry_exposure_4digit.csv,-0.3626545974892083,0.3978494623655914,485500,1,Charter bus industry,8200,17,4.1402,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.6617726684532251,0.26881720430107525,Charter bus industry,repo_current,repo_gabriel,0.7622,0.12903225806451613,0.12903225806451613
2362,236200,1,Nonresidential building construction,668800,97,4.4136,repo_current,naics4,industry_exposure_4digit.csv,-0.7279695950351182,0.24193548387096775,236200,1,Nonresidential building construction,668800,97,4.5234,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.3997754985074971,0.3709677419354839,Nonresidential building construction,repo_current,repo_gabriel,-0.1097999999999999,-0.12903225806451613,0.12903225806451613
3365,336500,1,Railroad rolling stock manufacturing,12200,35,4.6885,repo_current,naics4,industry_exposure_4digit.csv,-0.522517277470939,0.3118279569892473,336500,1,Railroad rolling stock manufacturing,12200,35,4.709,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.27287916567365794,0.44086021505376344,Railroad rolling stock manufacturing,repo_current,repo_gabriel,-0.020499999999999297,-0.12903225806451613,0.12903225806451613
3363,336300,1,Motor vehicle parts manufacturing,187500,87,5.0912,repo_current,naics4,industry_exposure_4digit.csv,-0.2215509323159931,0.45698924731182794,336300,1,Motor vehicle parts manufacturing,187500,87,5.2169,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.07437647789480621,0.5806451612903226,Motor vehicle parts manufacturing,repo_current,repo_gabriel,-0.12570000000000014,-0.12365591397849468,0.12365591397849468
3314,331400,1,Nonferrous metal (except aluminum) production and processing,28200,53,5.0603,repo_current,naics4,industry_exposure_4digit.csv,-0.24464469955038054,0.44086021505376344,331400,1,Nonferrous metal (except aluminum) production and processing,28200,53,5.1745,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.04538722944569655,0.5645161290322581,Nonferrous metal (except aluminum) production and processing,repo_current,repo_gabriel,-0.1142000000000003,-0.12365591397849468,0.12365591397849468
3352,335200,1,Household appliance manufacturing,17100,43,5.5088,repo_current,naics4,industry_exposure_4digit.csv,0.09055124234679723,0.5645161290322581,335200,1,Household appliance manufacturing,17100,43,5.6696,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.3838914017842405,0.6881720430107527,Household appliance manufacturing,repo_current,repo_gabriel,-0.16080000000000005,-0.12365591397849462,0.12365591397849462
3313,331300,1,Alumina and aluminum production and processing,22300,51,4.7892,repo_current,naics4,industry_exposure_4digit.csv,-0.4472570069045049,0.3387096774193548,331300,1,Alumina and aluminum production and processing,22300,51,4.7691,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.2317882734144243,0.45698924731182794,Alumina and aluminum production and processing,repo_current,repo_gabriel,0.02010000000000023,-0.11827956989247312,0.11827956989247312
6212,621200,1,Offices of dentists,978300,33,4.6554,repo_current,naics4,industry_exposure_4digit.csv,-0.5472552611427264,0.3064516129032258,621200,1,Offices of dentists,978300,33,3.8139,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.8848668139472,0.1881720430107527,Offices of dentists,repo_current,repo_gabriel,0.8415000000000004,0.11827956989247312,0.11827956989247312
3119,311900,1,Other food manufacturing,92500,72,4.7859,repo_current,naics4,industry_exposure_4digit.csv,-0.44972333156060473,0.3333333333333333,311900,1,Other food manufacturing,92500,72,4.7147,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.2689820261415842,0.45161290322580644,Other food manufacturing,repo_current,repo_gabriel,0.07120000000000015,-0.11827956989247312,0.11827956989247312
6219,621900,1,Other ambulatory healthcare services,297500,106,4.7176,repo_current,naics4,industry_exposure_4digit.csv,-0.5007687782307879,0.3225806451612903,621900,1,Other ambulatory healthcare services,297500,106,3.8439,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.864355553252075,0.20430107526881722,Other ambulatory healthcare services,repo_current,repo_gabriel,0.8736999999999999,0.1182795698924731,0.1182795698924731
3262,326200,1,Rubber product manufacturing,40000,59,5.31,repo_current,naics4,industry_exposure_4digit.csv,-0.05802613390550829,0.521505376344086,326200,1,Rubber product manufacturing,40000,59,5.3803,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.18609447781425312,0.6344086021505376,Rubber product manufacturing,repo_current,repo_gabriel,-0.07030000000000047,-0.11290322580645162,0.11290322580645162
3312,331200,1,Steel product manufacturing from purchased steel,23400,47,4.8462,repo_current,naics4,industry_exposure_4digit.csv,-0.40465685375369337,0.3655913978494624,331200,1,Steel product manufacturing from purchased steel,23400,47,4.859,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.17032286219803336,0.478494623655914,Steel product manufacturing from purchased steel,repo_current,repo_gabriel,-0.012800000000000367,-0.11290322580645162,0.11290322580645162
