comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3111,311100,1,28500,50,5.614,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.17621357455649025,0.6290322580645161,311100,Animal Food Manufacturing,1,-0.8605075,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8608120978715197,0.23577235772357724,Animal food manufacturing
3112,311200,1,25000,58,5.136,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.15885561280769409,0.44623655913978494,311200,Grain and Oilseed Milling,1,-0.7862635,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7868284345406751,0.2764227642276423,Grain and oilseed milling
3113,311300,1,22100,54,5.2986,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.04487601057878927,0.5161290322580645,311300,Sugar and Confectionery Product Manufacturing,1,-0.7428267,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7435439457285254,0.2967479674796748,Sugar and confectionery product manufacturing
3114,311400,1,54300,60,4.5985,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.5356332032015212,0.3010752688172043,311400,Fruit and Vegetable Preserving and Specialty Food Manufacturing,1,-0.9997897,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.9996059046812198,0.18292682926829268,Fruit and vegetable preserving and specialty food manufacturing
3115,311500,1,52600,60,4.8099,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3874457006726746,0.3602150537634409,311500,Dairy Product Manufacturing,1,-0.8946212,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8948061781442614,0.21544715447154472,Dairy product manufacturing
3116,311600,1,136100,72,3.964,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.9804060052571173,0.1774193548387097,311600,Animal Slaughtering and Processing,1,-1.515035,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.5130444964596808,0.036585365853658534,Animal slaughtering and processing
3117,311700,1,7800,35,4.8974,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.32610981386437693,0.3924731182795699,311700,Seafood Product Preparation and Packaging,1,-1.162078,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1613251405755023,0.11788617886178862,Seafood product preparation and packaging
3118,311800,1,186800,61,3.5123,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.2970393775006364,0.11827956989247312,311800,Bakeries and Tortilla Manufacturing,1,-0.7666731,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7673067283002168,0.2886178861788618,Bakeries and tortilla manufacturing
3119,311900,1,92500,72,4.8011,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3936143384316804,0.34946236559139787,311900,Other Food Manufacturing,1,-0.8497112,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8500536551095619,0.23983739837398374,Other food manufacturing
3121,312100,1,157000,76,4.1573,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8449062690280442,0.21505376344086022,312100,Beverage Manufacturing,1,-0.5721259,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.573441708274915,0.36585365853658536,Beverage manufacturing
