comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3112,311200,1,25000,58,5.0488,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.04055495286687674,0.5268817204301075,3112,Grain and Oilseed Milling,1,-0.7206286,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7203167529988224,0.3008130081300813,Grain and oilseed milling
3113,311300,1,22100,54,5.1986,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.06186460887078005,0.5752688172043011,3113,Sugar and Confectionery Product Manufacturing,1,-0.7729946,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7724778166697982,0.2764227642276423,Sugar and confectionery product manufacturing
3114,311400,1,54300,60,4.5525,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.3798795756332256,0.3870967741935484,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,1,-0.980808,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.9794779310394647,0.18699186991869918,Fruit and vegetable preserving and specialty food manufacturing
3115,311500,1,52600,60,4.6551,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.3097310640558987,0.41935483870967744,3115,Dairy Product Manufacturing,1,-0.8435335,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.8427406600067076,0.23170731707317074,Dairy product manufacturing
3116,311600,1,136100,72,3.9528,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.7898996769287719,0.23118279569892472,3116,Animal Slaughtering and Processing,1,-1.662866,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.6588666711627964,0.016260162601626018,Animal slaughtering and processing
3117,311700,1,7800,35,4.8154,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.20013256107494792,0.46236559139784944,3117,Seafood Product Preparation and Packaging,1,-1.258223,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.2558072569051741,0.07317073170731707,Seafood product preparation and packaging
3118,311800,1,186800,61,3.4063,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.1635464759249632,0.13978494623655913,3118,Bakeries and Tortilla Manufacturing,1,-0.8015609,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.8009323213702565,0.24796747967479674,Bakeries and tortilla manufacturing
3119,311900,1,92500,72,4.7147,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.2689820261415842,0.45161290322580644,3119,Other Food Manufacturing,1,-0.8538909,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.853057525928599,0.22764227642276422,Other food manufacturing
3121,312100,1,157000,76,3.8228,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.8787818066076463,0.1989247311827957,3121,Beverage Manufacturing,1,-0.6586424,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.6585731383457681,0.33739837398373984,Beverage manufacturing
3122,312200,1,4500,24,5.1467,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.026380127868214143,0.553763440860215,3122,Tobacco Manufacturing,1,-0.8843057,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.8833532964541306,0.21544715447154472,Tobacco manufacturing
3211,321100,1,26200,40,4.2702,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.5728905387743507,0.3064516129032258,3211,Sawmills and Wood Preservation,1,-1.421037,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.4179840781350992,0.036585365853658534,Sawmills and wood preservation
3212,321200,1,22400,44,4.9161,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.13128309600831228,0.4946236559139785,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1,-1.13457,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.13263817761504,0.10975609756097561,"Veneer, plywood, and engineered wood product manufacturing"
3219,321900,1,75500,66,4.5136,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.4064758436679041,0.3602150537634409,3219,Other Wood Product Manufacturing,1,-1.146,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.144023445876111,0.10569105691056911,Other wood product manufacturing
3221,322100,1,28800,55,4.8861,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.1517943567034373,0.4838709677419355,3221,"Pulp, Paper, and Paperboard Mills",1,-0.9502621,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.94905157357876,0.1991869918699187,"Pulp, paper, and paperboard mills"
