comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title,left_label,right_label,value_gap,percentile_gap,abs_percentile_gap
6219,621900,1,297500,106,4.7176,repo_current,naics4,industry_exposure_4digit.csv,-0.5007687782307879,0.3225806451612903,621900,Other Ambulatory Health Care Services,1,0.7634743,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.7574752081278758,0.7601626016260162,Other ambulatory healthcare services,repo_current,felten_language_modeling_aiie,3.9541257,-0.4375819564647259,0.4375819564647259
4871,487100,1,5400,20,4.5185,repo_current,naics4,industry_exposure_4digit.csv,-0.6495703658154656,0.26881720430107525,487100,"Scenic and Sightseeing Transportation, Land",1,0.5075915,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.5024896614526715,0.6910569105691057,"Scenic and sightseeing transportation, land",repo_current,felten_language_modeling_aiie,4.0109085,-0.4222397062680304,0.4222397062680304
4884,488400,1,75600,37,5.3294,repo_current,naics4,industry_exposure_4digit.csv,-0.043527134412074,0.5268817204301075,488400,Support Activities for Road Transportation,1,-1.170591,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1698082897314677,0.10569105691056911,Support activities for road transportation,repo_current,felten_language_modeling_aiie,6.499991,0.4211906635195384,0.4211906635195384
8121,812100,1,648200,33,2.8278,repo_current,naics4,industry_exposure_4digit.csv,-1.913150697957179,0.016129032258064516,812100,Personal Care Services,1,-0.3100892,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.3123238402569535,0.43089430894308944,Personal care services,repo_current,felten_language_modeling_aiie,3.1378892,-0.41476527668502494,0.41476527668502494
3222,322200,1,75100,61,5.6698,repo_current,naics4,industry_exposure_4digit.csv,0.21087799072014343,0.6344086021505376,322200,Converted Paper Product Manufacturing,1,-0.885119,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8853372976192041,0.22357723577235772,Converted paper product manufacturing,repo_current,felten_language_modeling_aiie,6.554919,0.4108313663781799,0.4108313663781799
4245,424500,1,32300,47,5.9938,repo_current,naics4,industry_exposure_4digit.csv,0.45302622968265294,0.7204301075268817,424500,Farm Product Raw Material Merchant Wholesalers,1,-0.6865089,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.687423624157303,0.3252032520325203,Farm product raw material merchant wholesalers,repo_current,felten_language_modeling_aiie,6.6803089,0.39522685549436143,0.39522685549436143
4854,485400,1,158600,23,4.1526,repo_current,naics4,industry_exposure_4digit.csv,-0.9230334541993621,0.1935483870967742,485400,School and Employee Bus Transportation,1,0.0559563,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.05243812078731546,0.5772357723577236,School and employee bus transportation,repo_current,felten_language_modeling_aiie,4.0966436999999996,-0.3836873852609494,0.3836873852609494
3262,326200,1,40000,59,5.31,repo_current,naics4,industry_exposure_4digit.csv,-0.05802613390550829,0.521505376344086,326200,Rubber Product Manufacturing,1,-1.120887,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1202785768631374,0.13821138211382114,Rubber product manufacturing,repo_current,felten_language_modeling_aiie,6.430886999999999,0.3832939942302649,0.3832939942302649
3111,311100,1,28500,50,5.6246,repo_current,naics4,industry_exposure_4digit.csv,0.17709681664265725,0.6182795698924731,311100,Animal Food Manufacturing,1,-0.8605075,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8608120978715197,0.23577235772357724,Animal food manufacturing,repo_current,felten_language_modeling_aiie,6.4851075,0.3825072121688959,0.3825072121688959
6212,621200,1,978300,33,4.6554,repo_current,naics4,industry_exposure_4digit.csv,-0.5472552611427264,0.3064516129032258,621200,Offices of Dentists,1,0.4777574,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.4727601747577366,0.6788617886178862,Offices of dentists,repo_current,felten_language_modeling_aiie,4.1776426,-0.37241017571466034,0.37241017571466034
3212,321200,1,22400,44,5.0893,repo_current,naics4,industry_exposure_4digit.csv,-0.22297093742102017,0.45161290322580644,321200,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1,-1.211077,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.210152325527122,0.08943089430894309,"Veneer, plywood, and engineered wood product manufacturing",repo_current,felten_language_modeling_aiie,6.300376999999999,0.36218200891686336,0.36218200891686336
8134,813400,1,264400,90,4.2061,repo_current,naics4,industry_exposure_4digit.csv,-0.8830490999262313,0.20967741935483872,813400,Civic and Social Organizations,1,0.0471964,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.04370893738647679,0.5691056910569106,Civic and social organizations,repo_current,felten_language_modeling_aiie,4.1589036,-0.3594282717020718,0.3594282717020718
3346,334600,1,4900,27,7.551,repo_current,naics4,industry_exposure_4digit.csv,1.616832518918517,0.9193548387096774,334600,Manufacturing and Reproducing Magnetic and Optical Media,1,0.1217256,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.11797680066320204,0.5813008130081301,Manufacturing and reproducing magnetic and optical media,repo_current,felten_language_modeling_aiie,7.4292744,0.3380540257015473,0.3380540257015473
7224,722400,1,322000,27,2.6143,repo_current,naics4,industry_exposure_4digit.csv,-2.072714429495746,0.010752688172043012,722400,Drinking Places (Alcoholic Beverages),1,-0.651397,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.6524348440739792,0.33739837398373984,Drinking places (alcoholic beverages),repo_current,felten_language_modeling_aiie,3.2656970000000003,-0.32664568581169684,0.32664568581169684
4831,483100,1,29700,46,5.8182,repo_current,naics4,industry_exposure_4digit.csv,0.32178786313383584,0.6827956989247311,483100,"Deep Sea, Coastal, and Great Lakes Water Transportation",1,-0.5228274,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.5243160735203808,0.3780487804878049,"Deep sea, coastal, and great lakes water transportation",repo_current,felten_language_modeling_aiie,6.3410274,0.30474691843692625,0.30474691843692625
3399,339900,1,113300,87,6.3698,repo_current,naics4,industry_exposure_4digit.csv,0.7340377662564291,0.7795698924731183,339900,Other Miscellaneous Manufacturing,1,-0.1698289,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.17255536315599887,0.4796747967479675,Other miscellaneous manufacturing,repo_current,felten_language_modeling_aiie,6.539628899999999,0.2998950957251508,0.2998950957251508
