comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
2389,238900,1,566700,80,3.7552,repo_current,naics4,industry_exposure_4digit.csv,-1.2200387324823907,0.11827956989247312,238900,Other Specialty Trade Contractors,1,-0.92169,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9169527948442124,0.16260162601626016,Other specialty trade contractors
3111,311100,1,28500,50,5.6246,repo_current,naics4,industry_exposure_4digit.csv,0.17709681664265725,0.6182795698924731,311100,Animal Food Manufacturing,1,-0.5855823,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5824592690242923,0.3170731707317073,Animal food manufacturing
3112,311200,1,25000,58,5.168,repo_current,naics4,industry_exposure_4digit.csv,-0.1641528312285831,0.46774193548387094,311200,Grain and Oilseed Milling,1,-0.5628731,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5598591311025793,0.3333333333333333,Grain and oilseed milling
3113,311300,1,22100,54,5.2851,repo_current,naics4,industry_exposure_4digit.csv,-0.07663567449244167,0.5053763440860215,311300,Sugar and Confectionery Product Manufacturing,1,-0.9476967,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9428345963558734,0.14634146341463414,Sugar and confectionery product manufacturing
3114,311400,1,54300,60,4.6538,repo_current,naics4,industry_exposure_4digit.csv,-0.5484510549153806,0.3010752688172043,311400,Fruit and Vegetable Preserving and Specialty Food Manufacturing,1,-0.9590802,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9541634265230226,0.13821138211382114,Fruit and vegetable preserving and specialty food manufacturing
3115,311500,1,52600,60,4.9106,repo_current,naics4,industry_exposure_4digit.csv,-0.35652615440435503,0.4032258064516129,311500,Dairy Product Manufacturing,1,-0.7278039,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.7239978426176683,0.24390243902439024,Dairy product manufacturing
3116,311600,1,136100,72,4.1315,repo_current,naics4,industry_exposure_4digit.csv,-0.9388029845762413,0.1881720430107527,311600,Animal Slaughtering and Processing,1,-1.930399,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.9208174189997609,0.02032520325203252,Animal slaughtering and processing
3117,311700,1,7800,35,4.9359,repo_current,naics4,industry_exposure_4digit.csv,-0.3376176653742574,0.41397849462365593,311700,Seafood Product Preparation and Packaging,1,-1.418681,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.4115569705020983,0.06504065040650407,Seafood product preparation and packaging
3118,311800,1,186800,61,3.5273,repo_current,naics4,industry_exposure_4digit.csv,-1.3903646079748473,0.06989247311827956,311800,Bakeries and Tortilla Manufacturing,1,-0.8721417,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.8676424530538187,0.1910569105691057,Bakeries and tortilla manufacturing
3119,311900,1,92500,72,4.7859,repo_current,naics4,industry_exposure_4digit.csv,-0.44972333156060473,0.3333333333333333,311900,Other Food Manufacturing,1,-0.8650484,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.8605832189848032,0.1991869918699187,Other food manufacturing
