comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title,left_label,right_label,value_gap,percentile_gap,abs_percentile_gap
5613,561300,1,1549300,241,5.3586,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.17125799924477944,0.6182795698924731,561300,Employment Services,1,-0.923879,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9191312820613152,0.15853658536585366,Employment services,repo_gabriel,felten_image_generation_aiie,6.282479,0.45974298452661944,0.45974298452661944
3262,326200,1,40000,59,5.3803,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.18609447781425312,0.6344086021505376,326200,Rubber Product Manufacturing,1,-0.8993759,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.8947458594348235,0.17479674796747968,Rubber product manufacturing,repo_gabriel,felten_image_generation_aiie,6.2796759,0.45961185418305794,0.45961185418305794
6239,623900,1,137900,72,3.4635,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.1244383388662584,0.16129032258064516,623900,Other Residential Care Facilities,1,0.1491291,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.14872364242370376,0.6097560975609756,Other residential care facilities,repo_gabriel,felten_image_generation_aiie,3.3143708999999997,-0.44846577498033047,0.44846577498033047
4442,444200,1,55400,42,5.1421,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.023235067894961707,0.5483870967741935,444200,Lawn and Garden Equipment and Supplies Stores,1,-1.037935,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.0326395223691596,0.11382113821138211,Lawn and garden equipment and supplies retailers,repo_gabriel,felten_image_generation_aiie,6.180035,0.4345659585628114,0.4345659585628114
3113,311300,1,22100,54,5.1986,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.06186460887078005,0.5752688172043011,311300,Sugar and Confectionery Product Manufacturing,1,-0.9476967,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9428345963558734,0.14634146341463414,Sugar and confectionery product manufacturing,repo_gabriel,felten_image_generation_aiie,6.1462967,0.42892735378966695,0.42892735378966695
4869,486900,1,2700,15,4.4074,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.47908570652864635,0.34408602150537637,486900,Other Pipeline Transportation,1,0.7215898,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7184350710411961,0.7601626016260162,Other pipeline transportation,repo_gabriel,felten_image_generation_aiie,3.6858102,-0.41607658012063986,0.41607658012063986
1133,113300,1,33400,11,3.332,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.214346031579889,0.11290322580645161,113300,Logging,1,-0.0750081,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.07433712736944467,0.524390243902439,Logging,repo_gabriel,felten_image_generation_aiie,3.4070080999999997,-0.4114870180959874,0.4114870180959874
3117,311700,1,7800,35,4.8154,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.20013256107494792,0.46236559139784944,311700,Seafood Product Preparation and Packaging,1,-1.418681,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.4115569705020983,0.06504065040650407,Seafood product preparation and packaging,repo_gabriel,felten_image_generation_aiie,6.234081000000001,0.39732494099134535,0.39732494099134535
5619,561900,1,122700,90,5.5798,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.3224943614368332,0.6720430107526881,561900,Other Support Services,1,-0.6175775,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6143008104626869,0.2886178861788618,Other support services,repo_gabriel,felten_image_generation_aiie,6.1973775,0.3834251245738263,0.3834251245738263
4245,424500,1,32300,47,5.4282,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.21884412405746934,0.6397849462365591,424500,Farm Product Raw Material Merchant Wholesalers,1,-0.6547234,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6512683154045676,0.2682926829268293,Farm product raw material merchant wholesalers,repo_gabriel,felten_image_generation_aiie,6.0829234,0.37149226330972984,0.37149226330972984
3261,326100,1,208300,82,5.3622,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.17371935052819415,0.6236559139784946,326100,Plastics Product Manufacturing,1,-0.6659414,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6624324403938133,0.26422764227642276,Plastics product manufacturing,repo_gabriel,felten_image_generation_aiie,6.0281414,0.35942827170207187,0.35942827170207187
3222,322200,1,75100,61,5.5726,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,0.31757165887000377,0.6612903225806451,322200,Converted Paper Product Manufacturing,1,-0.6015435,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5983438145563255,0.3048780487804878,Converted paper product manufacturing,repo_gabriel,felten_image_generation_aiie,6.1741435000000005,0.35641227380015733,0.35641227380015733
8121,812100,1,648200,33,2.4347,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.8278378389710739,0.010752688172043012,812100,Personal Care Services,1,-0.494239,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.49155464982923464,0.3617886178861789,Personal care services,repo_gabriel,felten_image_generation_aiie,2.9289389999999997,-0.3510359297141359,0.3510359297141359
2121,212100,1,18400,32,3.3033,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.233968470978225,0.10215053763440861,212100,Coal Mining,1,-0.257535,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.2559874327268643,0.45121951219512196,Coal mining,repo_gabriel,felten_image_generation_aiie,3.560835,-0.34906897456071334,0.34906897456071334
6244,624400,1,1026000,69,2.5809,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-1.7278796285168319,0.026881720430107527,624400,Child Day Care Services,1,-0.4636118,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.4610745385018481,0.37398373983739835,Child daycare services,repo_gabriel,felten_image_generation_aiie,3.0445118000000004,-0.34710201940729085,0.34710201940729085
6212,621200,1,978300,33,3.8139,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.8848668139472,0.1881720430107527,621200,Offices of Dentists,1,-0.0837209,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.08300808370803436,0.5203252032520326,Offices of dentists,repo_gabriel,felten_image_generation_aiie,3.8976208999999997,-0.3321531602412799,0.3321531602412799
8122,812200,1,57700,27,4.8307,repo_gabriel,naics4,custom_industry_exposure_repo_gabriel_4digit.csv,-0.18967181812043435,0.4731182795698925,812200,Death Care Services,1,-0.9344434,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9296449459975237,0.15447154471544716,Death care services,repo_gabriel,felten_image_generation_aiie,5.7651434,0.31864673485444533,0.31864673485444533
