comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3311,331100,1,30500,53,4.6557,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.49553705776798224,0.3118279569892473,331100,Iron and Steel Mills and Ferroalloy Manufacturing,1,-0.5029725,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5002462067550304,0.35365853658536583,Iron and steel mills and ferroalloy manufacturing
3312,331200,1,23400,47,4.9957,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.25720332617002684,0.43010752688172044,331200,Steel Product Manufacturing from Purchased Steel,1,-0.5273881,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5245445496046849,0.34146341463414637,Steel product manufacturing from purchased steel
3313,331300,1,22300,51,4.8296,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3736363638712634,0.3655913978494624,331300,Alumina and Aluminum Production and Processing,1,-0.648177,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6447533548207206,0.2764227642276423,Alumina and aluminum production and processing
3314,331400,1,28200,53,5.2376,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.08763588595371717,0.478494623655914,331400,Nonferrous Metal (except Aluminum) Production and Processing,1,-0.3394341,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.33749320816871886,0.42276422764227645,Nonferrous metal (except aluminum) production and processing
3315,331500,1,33500,55,5.1343,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.1600472814656842,0.44086021505376344,331500,Foundries,1,-0.7487636,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.7448568826013634,0.23983739837398374,Foundries
3327,332700,1,172800,61,4.9323,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3016455572974107,0.41397849462365593,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",1,-0.2372404,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.2357902985668764,0.4634146341463415,"Machine shops; turned product; and screw, nut, and bolt manufacturing"
3328,332800,1,50100,54,4.8583,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3535181929981421,0.3870967741935484,332800,"Coating, Engraving, Heat Treating, and Allied Activities",1,-0.6446335,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6412268726581789,0.2804878048780488,"Coating, engraving, heat treating, and allied activities"
3333,333300,1,45900,69,6.4357,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.7522101253036668,0.7688172043010753,333300,Commercial and Service Industry Machinery Manufacturing,1,0.7582814,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7549504577817385,0.7764227642276422,Commercial and service industry machinery manufacturing
3335,333500,1,74900,55,5.534,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.12013504947461832,0.5913978494623656,333500,Metalworking Machinery Manufacturing,1,0.1118279,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.1116015833179052,0.5894308943089431,Metalworking machinery manufacturing
3336,333600,1,48300,60,5.8406,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.33505599685089266,0.6774193548387096,333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",1,0.6865003,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.6835140901346055,0.7439024390243902,"Engine, turbine, and power transmission equipment manufacturing"
3341,334100,1,74400,68,7.4798,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.4841049757784475,0.9032258064516129,334100,Computer and Peripheral Equipment Manufacturing,1,2.041082,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,2.031590343205098,0.9796747967479674,Computer and peripheral equipment manufacturing
