comparison_key,raw_naics_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
4861,4861,Pipeline Transportation of Crude Oil,1,-0.1340503,Pipeline transportation of crude oil,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.1360340494447468,0.4959349593495935
4862,4862,Pipeline Transportation of Natural Gas,1,-0.0901119,Pipeline transportation of natural gas,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.09226760404122537,0.5121951219512195
4869,4869,Other Pipeline Transportation,1,-0.0393555,Other pipeline transportation,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.041709841139542715,0.532520325203252
4871,4871,"Scenic and Sightseeing Transportation, Land",1,0.4042215,"Scenic and sightseeing transportation, land",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.4001312034309881,0.6910569105691057
4872,4872,"Scenic and Sightseeing Transportation, Water",1,-0.6679308,"Scenic and sightseeing transportation, water",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.6678251878397432,0.3170731707317073
4879,4879,"Scenic and Sightseeing Transportation, Other",1,0.1866125,"Scenic and sightseeing transportation, other",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.18337382451380205,0.6138211382113821
4881,4881,Support Activities for Air Transportation,1,-0.3353398,Support activities for air transportation,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.3365357953447368,0.4268292682926829
4882,4882,Support Activities for Rail Transportation,1,-1.474989,Support activities for rail transportation,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.471724934934864,0.032520325203252036
4883,4883,Support Activities for Water Transportation,1,-1.411064,Support activities for water transportation,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.4080501078492142,0.04065040650406504
4884,4884,Support Activities for Road Transportation,1,-0.9504591,Support activities for road transportation,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.9492478026117812,0.1951219512195122
4885,4885,Freight Transportation Arrangement,1,1.024609,Freight transportation arrangement,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.0180907933973307,0.8170731707317073
4889,4889,Other Support Activities for Transportation,1,-1.105623,Other support activities for transportation,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.1038044627984847,0.11788617886178862
4911,4911,Postal Service (federal government),1,-1.314742,Postal Service (federal government),felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.3121050676529853,0.056910569105691054
4921,4921,Couriers and Express Delivery Services,1,-1.150431,Couriers and express delivery services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.1484371049893924,0.08943089430894309
4922,4922,Local Messengers and Local Delivery,1,-1.182829,Local messengers and local delivery,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.1807083141864338,0.07723577235772358
4931,4931,Warehousing and Storage,1,-1.59126,Warehousing and Storage,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.5875409039622483,0.024390243902439025
5111,5111,"Newspaper, Periodical, Book, and Directory Publishers",1,1.337831,"Newspaper, Periodical, Book, and Directory Publishers",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.330086987209162,0.8658536585365854
5112,5112,Software Publishers,1,1.966309,Software Publishers,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.9561054146966064,0.967479674796748
5121,5121,Motion Picture and Video Industries,1,0.4026041,Motion picture and video industries,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.3985201331872912,0.6869918699186992
5122,5122,Sound Recording Industries,1,1.43428,Sound recording industries,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.4261585303860695,0.8821138211382114
5151,5151,Radio and Television Broadcasting,1,1.429625,Radio and Television Broadcasting,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.4215217479052922,0.8780487804878049
5152,5152,Cable and Other Subscription Programming,1,1.098212,Cable and Other Subscription Programming,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.0914057452625643,0.8292682926829268
5170,5170,Telecommunications,1,0.2466103,Telecommunications,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.24313682084574398,0.6382113821138211
5182,5182,"Data Processing, Hosting, and Related Services",1,1.74286,"Data Processing, Hosting, and Related Services",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.7335308908411302,0.9308943089430894
5191,5191,Other Information Services,1,1.749664,Other Information Services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.7403082631288231,0.9349593495934959
5211,5211,Monetary Authorities-Central Bank,1,1.770347,Monetary Authorities-Central Bank,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.7609103194231128,0.943089430894309
5220,5220,Credit Intermediation and Related Activities (5221 And 5223 only),1,1.888684,Credit Intermediation and Related Activities (5221 And 5223 only),felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.878784203081064,0.9552845528455285
5222,5222,Nondepository Credit Intermediation,1,2.113345,Nondepository credit intermediation,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,2.1025659837285273,0.9796747967479674
5230,5230,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1,2.218665,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,2.2074738099101565,1.0
5241,5241,Insurance Carriers,1,2.058794,Insurance carriers,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,2.0482284711380028,0.9715447154471545
5242,5242,"Agencies, Brokerages, and Other Insurance Related Activities",1,2.120996,"Agencies, brokerages, and other insurance related activities",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,2.1101870412495645,0.983739837398374
5251,5251,Insurance and Employee Benefit Funds,1,2.180309,Insurance and employee benefit funds,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,2.1692679175723044,0.991869918699187
5259,5259,Other Investment Pools and Funds,1,2.07022,Other investment pools and funds,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,2.059609755053226,0.975609756097561
5310,5310,Real Estate,1,0.5238351,Real Estate,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.5192766910663742,0.7113821138211383
5320,5320,"Rental and Leasing Services (5322, 5323, and 5324 only)",1,-0.2705971,"Rental and Leasing Services (5322, 5323, and 5324 only)",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.27204646835908036,0.44715447154471544
5321,5321,Automotive Equipment Rental and Leasing,1,-0.1278947,Automotive equipment rental and leasing,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.12990253961903817,0.5040650406504065
5331,5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),1,1.911472,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.90148302137794,0.9634146341463414
5411,5411,Legal Services,1,2.156741,Legal services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,2.1457921518350402,0.9878048780487805
5412,5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",1,2.215628,"Accounting, tax preparation, bookkeeping, and payroll services",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,2.204448695324953,0.9959349593495935
5413,5413,"Architectural, Engineering, and Related Services",1,1.492814,"Architectural, engineering, and related services",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.4844634553548834,0.8902439024390244
5414,5414,Specialized Design Services,1,1.280983,Specialized design services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.273461464015341,0.8536585365853658
5415,5415,Computer Systems Design and Related Services,1,1.860226,Computer systems design and related services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.8504375745444441,0.9512195121951219
5416,5416,"Management, Scientific, and Technical Consulting Services",1,1.8047,"Management, scientific, and technical consulting services",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.7951288776534349,0.9471544715447154
5417,5417,Scientific Research and Development Services,1,1.635407,Scientific research and development services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.626498412235979,0.9065040650406504
5418,5418,"Advertising, Public Relations, and Related Services",1,1.305607,"Advertising, public relations, and related services",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.2979890970565149,0.8577235772357723
5419,5419,"Other Professional, Scientific, and Technical Services",1,0.6022445,"Other professional, scientific, and technical services",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.5973792329027376,0.7317073170731707
5511,5511,Management of Companies and Enterprises,1,1.69871,Management of Companies and Enterprises,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.689553673542242,0.9146341463414634
5611,5611,Office Administrative Services,1,1.753769,Office administrative services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.7443971980554807,0.9390243902439024
5612,5612,Facilities Support Services,1,-1.008228,Facilities support services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.0067906218284908,0.16666666666666666
5613,5613,Employment Services,1,-0.7234654,Employment services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7231424510743262,0.2967479674796748
5614,5614,Business Support Services,1,1.704965,Business support services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.6957841943622771,0.9186991869918699
5615,5615,Travel Arrangement and Reservation Services,1,1.68347,Travel arrangement and reservation services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.6743733158608138,0.9105691056910569
5616,5616,Investigation and Security Services,1,-0.3442498,Investigation and security services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.3454109257214773,0.42276422764227645
5617,5617,Services to Buildings and Dwellings,1,-1.998597,Services to buildings and dwellings,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.9932837751485957,0.008130081300813009
5619,5619,Other Support Services,1,-0.4762704,Other support services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.4769148580913437,0.3821138211382114
5621,5621,Waste Collection,1,-1.332496,Waste collection,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.3297895866999718,0.052845528455284556
5622,5622,Waste Treatment and Disposal,1,-0.7965308,Waste treatment and disposal,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7959219068575693,0.25203252032520324
5629,5629,Remediation and Other Waste Management Services,1,-0.7835333,Remediation and other waste management services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7829752730672567,0.26422764227642276
6111,6111,Elementary and Secondary Schools,1,1.315956,Elementary and Secondary Schools,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.308297595852125,0.8617886178861789
6112,6112,Junior Colleges,1,1.530079,Junior Colleges,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.5215826173626539,0.8943089430894309
6113,6113,"Colleges, Universities, and Professional Schools",1,1.456562,"Colleges, Universities, and Professional Schools",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.4483533289331552,0.8861788617886179
6114,6114,Business Schools and Computer and Management Training,1,1.741192,Business Schools and Computer and Management Training,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.7318694186224544,0.926829268292683
6115,6115,Technical and Trade Schools,1,0.947026,Technical and Trade Schools,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.9408114174131935,0.7926829268292683
6116,6116,Other Schools and Instruction,1,0.6729133,Other Schools and Instruction,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.6677714678710654,0.7520325203252033
6117,6117,Educational Support Services,1,1.605398,Educational Support Services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.5966068535967415,0.9024390243902439
6211,6211,Offices of Physicians,1,1.009907,Offices of physicians,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.0034463302324776,0.8130081300813008
6212,6212,Offices of Dentists,1,0.4154884,Offices of dentists,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.4113540099901012,0.6951219512195121
6213,6213,Offices of Other Health Practitioners,1,0.7008373,Offices of other health practitioners,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.6955861862369579,0.7682926829268293
6214,6214,Outpatient Care Centers,1,0.9686477,Outpatient care centers,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.9623485000693967,0.8048780487804879
6215,6215,Medical and Diagnostic Laboratories,1,0.6741955,Medical and diagnostic laboratories,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.6690486499326879,0.7560975609756098
6216,6216,Home Health Care Services,1,0.6927072,Home healthcare services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.6874879036919592,0.7642276422764228
6219,6219,Other Ambulatory Health Care Services,1,0.7869348,Other ambulatory healthcare services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.7813467404021002,0.7804878048780488
6221,6221,General Medical and Surgical Hospitals,1,0.5274962,General Medical and Surgical Hospitals,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.522923463212534,0.7154471544715447
6222,6222,Psychiatric and Substance Abuse Hospitals,1,0.5211326,Psychiatric and Substance Abuse Hospitals,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.516584767402722,0.7073170731707317
6223,6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,1,0.5900623,Specialty (except Psychiatric and Substance Abuse) Hospitals,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.585244708404923,0.7276422764227642
6231,6231,Nursing Care Facilities (Skilled Nursing Facilities),1,-0.2430007,Nursing care facilities (skilled nursing facilities),felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.24455806791815085,0.45528455284552843
6232,6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",1,0.8572415,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.8513782924625246,0.7886178861788617
6233,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,1,-0.4843864,Continuing care retirement communities and assisted living facilities for the elderly,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.48499909581722767,0.3780487804878049
6239,6239,Other Residential Care Facilities,1,0.7190148,Other residential care facilities,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.7136925479006168,0.7723577235772358
6241,6241,Individual and Family Services,1,1.163092,Individual and family services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.1560318349194583,0.8414634146341463
6242,6242,"Community Food and Housing, and Emergency and Other Relief Services",1,0.8514432,"Community food and housing, and emergency and other relief services",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.8456026843297014,0.7845528455284553
6243,6243,Vocational Rehabilitation Services,1,0.2863293,Vocational rehabilitation services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.2827003790313508,0.6544715447154471
6244,6244,Child Day Care Services,1,0.0572718,Child daycare services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.05453930425354587,0.573170731707317
7111,7111,Performing Arts Companies,1,0.1677087,Performing arts companies,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.1645440052527664,0.6097560975609756
7112,7112,Spectator Sports,1,-0.2576417,Spectator sports,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.25914176980881953,0.45121951219512196
7113,7113,"Promoters of Performing Arts, Sports, and Similar Events",1,-0.1931654,"Promoters of performing arts, sports, and similar events",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.19491780025664954,0.4715447154471545
7114,7114,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",1,1.910984,"Agents and managers for artists, athletes, entertainers, and other public figures",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.900996931184466,0.959349593495935
7115,7115,"Independent Artists, Writers, and Performers",1,0.6088023,"Independent artists, writers, and performers",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.6039113687034772,0.7398373983739838
7121,7121,"Museums, Historical Sites, and Similar Institutions",1,0.380777,"Museums, Historical Sites, and Similar Institutions",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.37677845437178575,0.6788617886178862
7131,7131,Amusement Parks and Arcades,1,-0.533819,Amusement parks and arcades,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.5342382394604671,0.3699186991869919
7132,7132,Gambling Industries,1,-0.1355364,Gambling industries (except casino hotels),felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.13751433353597844,0.491869918699187
7139,7139,Other Amusement and Recreation Industries,1,-1.085068,Other amusement and recreation industries,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.083329905571335,0.13414634146341464
7211,7211,Traveler Accommodation,1,-0.902616,Traveler accommodation,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.9015919383999479,0.2073170731707317
7212,7212,RV (Recreational Vehicle) Parks and Recreational Camps,1,-0.404939,RV (recreational vehicle) parks and recreational camps,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.4058626162332709,0.4065040650406504
7213,7213,Rooming and Boarding Houses,1,-1.051392,"Rooming and boarding houses, dormitories, and workers' camps",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.0497856978758118,0.15447154471544716
7223,7223,Special Food Services,1,-1.060899,Special food services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.0592554918703878,0.15040650406504066
7224,7224,Drinking Places (Alcoholic Beverages),1,-0.99913,Drinking places (alcoholic beverages),felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.9977282271968878,0.17479674796747968
7225,7225,Restaurants and Other Eating Places,1,-1.171986,Restaurants and Other Eating Places,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.1699077486785778,0.08536585365853659
8111,8111,Automotive Repair and Maintenance,1,-1.094294,Automotive repair and maintenance,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.092519799270079,0.13008130081300814
8112,8112,Electronic and Precision Equipment Repair and Maintenance,1,0.1066877,Electronic and precision equipment repair and maintenance,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.10376181325286932,0.5853658536585366
8113,8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,1,-0.7797639,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7792206247572583,0.2682926829268293
8114,8114,Personal and Household Goods Repair and Maintenance,1,-0.7464604,Personal and household goods repair and maintenance,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7460474592688433,0.2886178861788618
8121,8121,Personal Care Services,1,-0.4751154,Personal care services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.4757643782276922,0.3861788617886179
8122,8122,Death Care Services,1,-0.3155441,Death care services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.3168175665682113,0.4349593495934959
8123,8123,Drycleaning and Laundry Services,1,-1.148211,Drycleaning and laundry services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-1.1462257930436728,0.0975609756097561
8129,8129,Other Personal Services,1,-0.7702041,Other personal services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.7696982373974868,0.2804878048780488
8131,8131,Religious Organizations,1,0.9662193,Religious Organizations,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.9599296037049886,0.8008130081300813
8132,8132,Grantmaking and Giving Services,1,1.721215,Grantmaking and giving services,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.7119705993703616,0.9227642276422764
8133,8133,Social Advocacy Organizations,1,1.194087,Social advocacy organizations,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.186905534810263,0.8495934959349594
8134,8134,Civic and Social Organizations,1,-0.3505448,Civic and social organizations,felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.35168128999999376,0.4146341463414634
8139,8139,"Business, Professional, Labor, Political, and Similar Organizations",1,1.360341,"Business, professional, labor, political, and similar organizations",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.352508893469592,0.8699186991869918
9991,9991,Federal Executive Branch (OES Designation),1,1.076782,"Federal government, excluding postal service",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,1.0700596123811332,0.8252032520325203
9992,9992,"State Government, excluding schools and hospitals (OES Designation)",1,0.7475519,"State government, excluding education and hospitals",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,0.7421179668763837,0.7764227642276422
9993,9993,"Local Government, excluding schools and hospitals (OES Designation)",1,-0.0143179,"Local government, excluding education and hospitals",felten_base_aiie,naics4,AIOE_DataAppendix.xlsx,Appendix B,-0.016770226737670833,0.5447154471544715
