comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
43-60,43-6011.00 | 43-6012.00 | 43-6013.00 | 43-6014.00,"Executive Secretaries and Executive Administrative Assistants | Legal Secretaries | Medical Secretaries | Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4,0.124849738,Secretaries and administrative assistants,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.4679247800097706,0.06481481481481481
43-90,43-9011.00 | 43-9021.00 | 43-9022.00 | 43-9031.00 | 43-9041.01,Computer Operators | Data Entry Keyers | Word Processors and Typists | Desktop Publishers | Insurance Claims Clerks,10,0.4478382301,General office clerks,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.20467877999716758,0.6203703703703703
43-91,43-9111.00 | 43-9111.01,Statistical Assistants | Bioinformatics Technicians,2,0.462328005,Statistical Assistants | Bioinformatics Technicians,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.2797144226724353,0.6388888888888888
45-10,45-1011.05 | 45-1011.06 | 45-1011.07 | 45-1011.08,First-Line Supervisors of Logging Workers | First-Line Supervisors of Aquacultural Workers | First-Line Supervisors of Agricultural Crop and Horticultural Workers | First-Line Supervisors of Animal Husbandry and Animal Care Workers,4,0.90079914,First-Line Supervisors of Logging Workers | First-Line Supervisors of Aquacultural Workers | First-Line Supervisors of Agricultural Crop and Horticultural Workers | First-Line Supervisors of Animal Husbandry and Animal Care Workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,2.550347585460847,1.0
45-20,45-2011.00 | 45-2021.00 | 45-2041.00 | 45-2091.00 | 45-2092.01,"Agricultural Inspectors | Animal Breeders | Graders and Sorters, Agricultural Products | Agricultural Equipment Operators | Nursery Workers",7,0.7598557042857143,Agricultural workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,1.8204686637612602,0.9537037037037037
45-30,45-3011.00 | 45-3021.00,Fishers and Related Fishing Workers | Hunters and Trappers,2,0.2494559049999999,Fishing and hunting workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.8226487914816984,0.23148148148148148
45-40,45-4011.00 | 45-4021.00 | 45-4022.00 | 45-4023.00,Forest and Conservation Workers | Fallers | Logging Equipment Operators | Log Graders and Scalers,4,0.4005119275,Logging workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.04040159948030814,0.5
47-10,47-1011.00 | 47-1011.03,First-Line Supervisors of Construction Trades and Extraction Workers | Solar Energy Installation Managers,2,0.656362385,First-Line Supervisors of Construction Trades and Extraction Workers | Solar Energy Installation Managers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,1.2845260574202697,0.8981481481481481
47-20,47-2011.00 | 47-2021.00 | 47-2022.00 | 47-2031.01 | 47-2031.02,Boilermakers | Brickmasons and Blockmasons | Stonemasons | Construction Carpenters | Rough Carpenters,17,0.382542345882353,Construction laborers and helpers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.13345750370183074,0.46296296296296297
47-21,47-2111.00 | 47-2121.00 | 47-2131.00 | 47-2132.00 | 47-2141.00,"Electricians | Glaziers | Insulation Workers, Floor, Ceiling, and Wall | Insulation Workers, Mechanical | Painters, Construction and Maintenance",12,0.3505177424999999,Electricians,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.2992976711854139,0.39814814814814814
47-22,47-2211.00 | 47-2221.00 | 47-2231.00,Sheet Metal Workers | Structural Iron and Steel Workers | Solar Photovoltaic Installers,3,0.5008559733333333,Sheet metal workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.47923241966105895,0.7407407407407407
47-30,47-3011.00 | 47-3012.00 | 47-3013.00 | 47-3014.00 | 47-3015.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters | Helpers--Carpenters | Helpers--Electricians | Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons | Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",6,0.1417942413333333,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters | Helpers--Carpenters | Helpers--Electricians | Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons | Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-1.3801772679742397,0.08333333333333333
47-40,47-4011.00 | 47-4021.00 | 47-4031.00 | 47-4041.00 | 47-4051.00,Construction and Building Inspectors | Elevator Installers and Repairers | Fence Erectors | Hazardous Materials Removal Workers | Highway Maintenance Workers,10,0.4248337462,Construction and building inspectors,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.08554951499738106,0.5740740740740741
47-50,47-5011.00 | 47-5012.00 | 47-5013.00 | 47-5021.00 | 47-5031.00,"Derrick Operators, Oil and Gas | Rotary Drill Operators, Oil and Gas | Service Unit Operators, Oil, Gas, and Mining | Earth Drillers, Except Oil and Gas | Explosives Workers, Ordnance Handling Experts, and Blasters",11,0.4365505663636363,Oil and gas workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.1462253458613229,0.6018518518518519
49-10,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",1,0.84393662,"First-Line Supervisors of Mechanics, Installers, and Repairers",webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,2.255883678203373,0.9722222222222222
49-20,49-2011.00 | 49-2021.00 | 49-2021.01 | 49-2022.00 | 49-2091.00,"Computer, Automated Teller, and Office Machine Repairers | Radio, Cellular, and Tower Equipment Installers and Repairers | Radio Mechanics | Telecommunications Equipment Installers and Repairers, Except Line Installers | Avionics Technicians",12,0.4679466566666666,Telecommunications technicians,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.30881074347013077,0.6574074074074074
49-30,49-3011.00 | 49-3021.00 | 49-3022.00 | 49-3023.01 | 49-3023.02,Aircraft Mechanics and Service Technicians | Automotive Body and Related Repairers | Automotive Glass Installers and Repairers | Automotive Master Mechanics | Automotive Specialty Technicians,15,0.337902588,Automotive service technicians and mechanics,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.3646255476975114,0.37962962962962965
49-90,49-9011.00 | 49-9012.00 | 49-9021.01 | 49-9021.02 | 49-9031.00,"Mechanical Door Repairers | Control and Valve Installers and Repairers, Except Mechanical Door | Heating and Air Conditioning Mechanics and Installers | Refrigeration Mechanics and Installers | Home Appliance Repairers",26,0.3659880954615385,General maintenance and repair workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.21918408178229065,0.4351851851851852
51-10,51-1011.00,First-Line Supervisors of Production and Operating Workers,1,0.86615634,First-Line Supervisors of Production and Operating Workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,2.370949024750923,0.9814814814814815
51-20,51-2011.00 | 51-2021.00 | 51-2022.00 | 51-2023.00 | 51-2031.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers | Coil Winders, Tapers, and Finishers | Electrical and Electronic Equipment Assemblers | Electromechanical Equipment Assemblers | Engine and Other Machine Assemblers",9,0.4084762582222222,Assemblers and fabricators,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.000841875890750001,0.5092592592592593
51-30,51-3011.00 | 51-3021.00 | 51-3022.00 | 51-3023.00 | 51-3091.00,"Bakers | Butchers and Meat Cutters | Meat, Poultry, and Fish Cutters and Trimmers | Slaughterers and Meat Packers | Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",7,0.331480182,Food processing equipment workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.3978841293564642,0.35185185185185186
51-40,51-4011.00 | 51-4012.00 | 51-4021.00 | 51-4022.00 | 51-4023.00,"Computer-Controlled Machine Tool Operators, Metal and Plastic | Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic | Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic | Forging Machine Setters, Operators, and Tenders, Metal and Plastic | Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",18,0.5000486183333334,Metal and plastic machine workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.47505151266214574,0.7314814814814815
51-41,51-4111.00 | 51-4121.06 | 51-4121.07 | 51-4122.00 | 51-4191.00,"Tool and Die Makers | Welders, Cutters, and Welder Fitters | Solderers and Brazers | Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders | Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",8,0.388143932875,"Welders, cutters, solderers, and brazers",webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.10444955272291735,0.48148148148148145
51-51,51-5111.00 | 51-5112.00 | 51-5113.00,Prepress Technicians and Workers | Printing Press Operators | Print Binding and Finishing Workers,3,0.7505547033333334,Prepress Technicians and Workers | Printing Press Operators | Print Binding and Finishing Workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,1.7723032099290426,0.9351851851851852
51-60,51-6011.00 | 51-6021.00 | 51-6031.00 | 51-6041.00 | 51-6042.00,"Laundry and Dry-Cleaning Workers | Pressers, Textile, Garment, and Related Materials | Sewing Machine Operators | Shoe and Leather Workers and Repairers | Shoe Machine Operators and Tenders",14,0.5096294244285714,"Laundry and Dry-Cleaning Workers | Pressers, Textile, Garment, and Related Materials | Sewing Machine Operators | Shoe and Leather Workers and Repairers | Shoe Machine Operators and Tenders",webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.524665944057026,0.75
51-70,51-7011.00 | 51-7021.00 | 51-7031.00 | 51-7032.00 | 51-7041.00,"Cabinetmakers and Bench Carpenters | Furniture Finishers | Model Makers, Wood | Patternmakers, Wood | Sawing Machine Setters, Operators, and Tenders, Wood",6,0.4978312233333333,Woodworkers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.46356868011034874,0.7222222222222222
51-80,51-8011.00 | 51-8012.00 | 51-8013.00 | 51-8021.00 | 51-8031.00,Nuclear Power Reactor Operators | Power Distributors and Dispatchers | Power Plant Operators | Stationary Engineers and Boiler Operators | Water and Wastewater Treatment Plant and System Operators,11,0.8227721854545454,Water and wastewater treatment plant and system operators,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,2.14628315238866,0.9629629629629629
51-90,51-9011.00 | 51-9012.00 | 51-9021.00 | 51-9022.00 | 51-9023.00,"Chemical Equipment Operators and Tenders | Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders | Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders | Grinding and Polishing Workers, Hand | Mixing and Blending Machine Setters, Operators, and Tenders",16,0.491197385375,Quality control inspectors,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.429215193044989,0.7129629629629629
51-91,51-9111.00 | 51-9121.00 | 51-9122.00 | 51-9123.00 | 51-9141.00,"Packaging and Filling Machine Operators and Tenders | Coating, Painting, and Spraying Machine Setters, Operators, and Tenders | Painters, Transportation Equipment | Painting, Coating, and Decorating Workers | Semiconductor Processors",18,0.4096409938888888,Painting and coating workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.00687348714063447,0.5185185185185185
53-10,53-1011.00 | 53-1021.00 | 53-1021.01 | 53-1031.00,"Aircraft Cargo Handling Supervisors | First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand | Recycling Coordinators | First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators",4,0.356957785,"Aircraft Cargo Handling Supervisors | First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand | Recycling Coordinators | First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators",webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.2659477584932886,0.4166666666666667
53-20,53-2011.00 | 53-2012.00 | 53-2021.00 | 53-2022.00 | 53-2031.00,"Airline Pilots, Copilots, and Flight Engineers | Commercial Pilots | Air Traffic Controllers | Airfield Operations Specialists | Flight Attendants",5,0.34272746,Airline and commercial pilots,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.339639833713376,0.3888888888888889
53-30,53-3011.00 | 53-3021.00 | 53-3022.00 | 53-3031.00 | 53-3032.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians | Bus Drivers, Transit and Intercity | Bus Drivers, School or Special Client | Driver/Sales Workers | Heavy and Tractor-Trailer Truck Drivers",7,0.3129622128571428,Heavy and tractor-trailer truck drivers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.49377987137210233,0.32407407407407407
53-40,53-4011.00 | 53-4012.00 | 53-4013.00 | 53-4021.00 | 53-4031.00,"Locomotive Engineers | Locomotive Firers | Rail Yard Engineers, Dinkey Operators, and Hostlers | Railroad Brake, Signal, and Switch Operators | Railroad Conductors and Yardmasters",6,0.895869705,Railroad workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,2.5248203895034433,0.9907407407407407
53-50,53-5011.00 | 53-5021.01 | 53-5021.02 | 53-5021.03 | 53-5022.00,"Sailors and Marine Oilers | Ship and Boat Captains | Mates- Ship, Boat, and Barge | Pilots, Ship | Motorboat Operators",6,0.5362396399999999,Water transportation workers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.6624675759601938,0.7870370370370371
53-60,53-6011.00 | 53-6021.00 | 53-6031.00 | 53-6041.00 | 53-6051.01,Bridge and Lock Tenders | Parking Lot Attendants | Automotive and Watercraft Service Attendants | Traffic Technicians | Aviation Inspectors,8,0.747416192125,Bridge and Lock Tenders | Parking Lot Attendants | Automotive and Watercraft Service Attendants | Traffic Technicians | Aviation Inspectors,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,1.7560503552652458,0.9259259259259259
53-70,53-7011.00 | 53-7021.00 | 53-7031.00 | 53-7032.00 | 53-7033.00,"Conveyor Operators and Tenders | Crane and Tower Operators | Dredge Operators | Excavating and Loading Machine and Dragline Operators | Loading Machine Operators, Underground Mining",15,0.5322287626666666,Hand laborers and material movers,webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,0.6416971526461417,0.7777777777777778
53-71,53-7111.00 | 53-7121.00,"Mine Shuttle Car Operators | Tank Car, Truck, and Ship Loaders",2,0.2489185,"Mine Shuttle Car Operators | Tank Car, Truck, and Ship Loaders",webb_soc4_ai_score,soc4,webb_exposure_by_soc4.xlsx,exposure_by_soc4,-0.8254317560087662,0.2222222222222222
