comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
exercise-physiologists,29-1128,Exercise Physiologists,1,0.1227380581592757,Exercise physiologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.5544821122123437,0.3284457478005865
farmers-ranchers-and-other-agricultural-managers,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",1,0.0760415998206166,"Farmers, ranchers, and other agricultural managers",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.0602651676702588,0.16715542521994134
fashion-designers,27-1022,Fashion Designers,1,0.2709395823849275,Fashion designers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.0507321248664083,0.8533724340175953
film-and-video-editors-and-camera-operators,27-4031 | 27-4032,"Camera Operators, Television, Video, and Film | Film and Video Editors",2,0.1603667798689103,Film and video editors and camera operators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.1469143754634869,0.4750733137829912
financial-analysts,13-2051 | 13-2054,Financial and Investment Analysts | Financial Risk Specialists,2,0.2597577885107319,Financial analysts,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.9296188312162748,0.8357771260997068
financial-clerks,43-3021 | 43-3041 | 43-3051 | 43-3061 | 43-4011,Billing and Posting Clerks | Gambling Cage Workers | Payroll and Timekeeping Clerks | Procurement Clerks | Brokerage Clerks,9,0.2606923958791986,Financial clerks,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.9397418381271703,0.8387096774193549
financial-examiners,13-2061,Financial Examiners,1,0.139213205327712,Financial examiners,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.3760349543243133,0.3870967741935484
financial-managers,11-3031,Financial Managers,1,0.1488033543322555,Financial managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.2721612337385482,0.4222873900293255
fire-inspectors-and-investigators,33-2021 | 33-2022,Fire Inspectors and Investigators | Forest Fire Inspectors and Prevention Specialists,2,0.080800684542421,Fire inspectors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.0087181232601574,0.17888563049853373
firefighters,33-2011,Firefighters,1,0.0704000620729872,Firefighters,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.1213703199878788,0.1436950146627566
fishers-and-related-fishing-workers,45-3031,Fishing and hunting workers,1,0.0646252392117641,Fishing and hunting workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.183919122517932,0.11436950146627566
fitness-trainers-and-instructors,39-9031,Exercise Trainers and Group Fitness Instructors,1,0.1153807119660138,Fitness trainers and instructors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.6341716897537937,0.2991202346041056
flight-attendants,53-2031,Flight Attendants,1,0.2386125523145448,Flight attendants,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.7005885674193157,0.7595307917888563
floral-designers,27-1023,Floral Designers,1,0.1701865623370429,Floral designers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.04055342738806587,0.530791788856305
food-and-beverage-serving-and-related-workers,35-3023 | 35-3041 | 35-9011 | 35-9031,"Fast Food and Counter Workers | Food Servers, Nonrestaurant | Dining Room and Cafeteria Attendants and Bartender Helpers | Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",4,0.161840460456891,Food and beverage serving and related workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.13095250818112766,0.4838709677419355
food-and-tobacco-processing-workers,51-3091 | 51-3092 | 51-3093,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders | Food Batchmakers | Food Cooking Machine Operators and Tenders",3,0.0765438934587258,Food processing equipment workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.0548246777475012,0.17008797653958943
food-preparation-workers,35-2021,Food Preparation Workers,1,0.136828593947226,Food preparation workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.4018633805692953,0.3724340175953079
food-service-managers,11-9051,Food Service Managers,1,0.0910198233667274,Food service managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.8980316291962755,0.21407624633431085
forensic-science-technicians,19-4092,Forensic Science Technicians,1,0.1811997493555561,Forensic science technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.07873363588674188,0.5982404692082112
forest-and-conservation-workers,45-4011,Forest and Conservation Workers,1,0.073522542277634,Forest and conservation workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.087549819789352,0.1466275659824047
fundraisers,13-1131,Fundraisers,1,0.1225011548080756,Fundraisers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.557048081989949,0.3255131964809384
funeral-service-occupations,11-9171 | 39-4031,"Funeral Home Managers | Morticians, Undertakers, and Funeral Arrangers",2,0.1379961177286432,Funeral service workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.3892175875799777,0.3841642228739003
gaming-services-occupations,11-9071 | 39-1013 | 39-3011 | 39-3012,Gambling Managers | First-Line Supervisors of Gambling Services Workers | Gambling Dealers | Gambling and Sports Book Writers and Runners,4,0.244695567965537,Gambling services workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.7664754965744978,0.7917888563049853
general-maintenance-and-repair-workers,49-9071,"Maintenance and Repair Workers, General",1,0.0759602799530096,General maintenance and repair workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.0611459670407253,0.16422287390029325
general-office-clerks,43-9061,"Office Clerks, General",1,0.2418102163460603,General office clerks,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.735223405728859,0.782991202346041
genetic-counselors,29-9092,Genetic Counselors,1,0.3112487327282943,Genetic counselors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.4873323714144846,0.906158357771261
geographers,19-3092,Geographers,1,0.3524044287682956,Geographers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.9331018030412945,0.9589442815249267
geological-and-petroleum-technicians,19-4043 | 19-4044,"Geological Technicians, Except Hydrologic Technicians | Hydrologic Technicians",2,0.1804573221509731,Geological and hydrologic technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.07069218877600465,0.592375366568915
geoscientists,19-2042,"Geoscientists, Except Hydrologists and Geographers",1,0.1737381990136186,Geoscientists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.0020846073947587253,0.5542521994134897
glaziers,47-2121,Glaziers,1,0.0530926151156536,Glaziers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.3088323613437833,0.07624633431085044
graphic-designers,27-1024,Graphic Designers,1,0.2282001473941018,Graphic designers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.5878087515040961,0.7302052785923754
grounds-maintenance-workers,37-3011 | 37-3012 | 37-3013,"Landscaping and Groundskeeping Workers | Pesticide Handlers, Sprayers, and Applicators, Vegetation | Tree Trimmers and Pruners",3,0.0516420134021416,Grounds maintenance workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.3245442545582882,0.07331378299120235
hand-laborers-and-material-movers,53-7061 | 53-7062 | 53-7063 | 53-7064 | 53-7065,"Cleaners of Vehicles and Equipment | Laborers and Freight, Stock, and Material Movers, Hand | Machine Feeders and Offbearers | Packers and Packagers, Hand | Stockers and Order Fillers",6,0.0545225540209867,Hand laborers and material movers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.2933442730735265,0.08211143695014662
hazardous-materials-removal-workers,47-4041,Hazardous Materials Removal Workers,1,0.0215589836783206,Hazardous materials removal workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.6503823851676251,0.017595307917888565
health-and-safety-engineers,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",1,0.2398232764644405,Health and safety engineers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.7137022762879808,0.7683284457478006
health-educators,21-1091,Health Education Specialists,1,0.1659842481483709,Health education specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.08606992662503371,0.5073313782991202
health-information-technologists-and-medical-registrars,29-9021,Health Information Technologists and Medical Registrars,1,0.3068721759277703,Health information technologists and medical registrars,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.439928599271843,0.8914956011730205
heating-air-conditioning-and-refrigeration-mechanics-and-installers,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1,0.1171134378942593,"Heating, air conditioning, and refrigeration mechanics and installers",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.6154040263069575,0.3020527859237537
heavy-and-tractor-trailer-truck-drivers,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.1379720200611528,Heavy and tractor-trailer truck drivers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.3894785964942793,0.3812316715542522
heavy-vehicle-and-mobile-equipment-service-technicians,49-3041 | 49-3042 | 49-3043,"Farm Equipment Mechanics and Service Technicians | Mobile Heavy Equipment Mechanics, Except Engines | Rail Car Repairers",3,0.0799427165754477,Heavy vehicle and mobile equipment service technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.0180110263037596,0.17595307917888564
high-school-teachers,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1,0.1763900570139484,High school teachers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.02663844548261367,0.5630498533724341
historians,19-3093,Historians,1,0.4621263354351804,Historians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,3.12153200051307,0.9970674486803519
home-health-aides-and-personal-care-aides,31-1120,Home Health and Personal Care Aides,1,0.0508476592886212,Home health and personal care aides,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.3331481372711511,0.06744868035190615
human-resources-managers,11-3121,Human Resources Managers,1,0.1370417874755325,Human resources managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.3995542188472499,0.375366568914956
human-resources-specialists,13-1071,Human Resources Specialists,1,0.200716339295252,Human resources specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.2901235537308208,0.6627565982404692
hydrologists,19-2043,Hydrologists,1,0.180480111948228,Hydrologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.07093903176365164,0.5953079178885631
industrial-designers,27-1021,Commercial and Industrial Designers,1,0.2089608945352287,Industrial designers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.3794227530389352,0.6862170087976539
industrial-engineering-technicians,17-3026,Industrial Engineering Technologists and Technicians,1,0.1735836614814662,Industrial engineering technologists and technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.003758448794637468,0.5513196480938416
industrial-engineers,17-2112,Industrial Engineers,1,0.2532982187319553,Industrial engineers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.8596533337055474,0.8123167155425219
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,49-9041 | 49-9043 | 49-9044,"Industrial Machinery Mechanics | Maintenance Workers, Machinery | Millwrights",3,0.0881730886364011,"Industrial machinery mechanics, machinery maintenance workers, and millwrights",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.9288654491733805,0.20234604105571846
industrial-production-managers,11-3051,Industrial Production Managers,1,0.120291104514479,Industrial production managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.580985785832588,0.31085043988269795
information-clerks,43-4021 | 43-4031 | 43-4061 | 43-4071 | 43-4081,"Correspondence Clerks | Court, Municipal, and License Clerks | Eligibility Interviewers, Government Programs | File Clerks | Hotel, Motel, and Resort Desk Clerks",9,0.2670130778968028,Information clerks,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.0082030015039887,0.8504398826979472
information-security-analysts,15-1212,Information Security Analysts,1,0.2219611271797774,Information security analysts,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.5202320911034455,0.7096774193548387
instructional-coordinators,25-9031,Instructional Coordinators,1,0.3137530525869644,Instructional coordinators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.514457395346192,0.9120234604105572
insulation-workers,47-2131 | 47-2132,"Insulation Workers, Floor, Ceiling, and Wall | Insulation Workers, Mechanical",2,0.1069674642016803,Insulation workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.7252980473398081,0.24926686217008798
insurance-sales-agents,41-3021,Insurance Sales Agents,1,0.2277630870353979,Insurance sales agents,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.5830748223902091,0.7243401759530792
insurance-underwriters,13-2053,Insurance Underwriters,1,0.1609551764612808,Insurance underwriters,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.1405412791538723,0.4809384164222874
interior-designers,27-1025,Interior Designers,1,0.2066579487388623,Interior designers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.35447887072150797,0.6803519061583577
interpreters-and-translators,27-3091,Interpreters and Translators,1,0.4921989654086071,Interpreters and translators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,3.4472574883713816,1.0
janitors-and-building-cleaners,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1,0.1075530727664869,Janitors and building cleaners,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.7189551489756082,0.25219941348973607
jewelers-and-precious-stone-and-metal-workers,51-9071,Jewelers and Precious Stone and Metal Workers,1,0.1134031031726403,Jewelers and precious stone and metal workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.6555917514372471,0.2873900293255132
judges-and-hearing-officers,23-1021 | 23-1023,"Administrative Law Judges, Adjudicators, and Hearing Officers | Judges, Magistrate Judges, and Magistrates",2,0.1084074547802963,Judges and hearing officers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.7097010864439525,0.26099706744868034
kindergarten-and-elementary-school-teachers,25-2012 | 25-2021,"Kindergarten Teachers, Except Special Education | Elementary School Teachers, Except Special Education",2,0.1937504365520403,Kindergarten and elementary school teachers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.21467381516751158,0.6334310850439883
labor-relations-specialists,13-1075,Labor Relations Specialists,1,0.0672593120023154,Labor relations specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.155388706471355,0.13196480938416422
landscape-architects,17-1012,Landscape Architects,1,0.2184226276770571,Landscape architects,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.4819055636986785,0.6979472140762464
lawyers,23-1011,Lawyers,1,0.1802546459451798,Lawyers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.06849694326313688,0.5894428152492669
librarians,25-4022,Librarians and Media Collections Specialists,1,0.2542992331996265,Librarians and library media specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.8704956154123202,0.8181818181818182
library-technicians-and-assistants,25-4031 | 43-4121,"Library Technicians | Library Assistants, Clerical",2,0.2028007996935249,Library technicians and assistants,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.3127009565302676,0.6686217008797654
licensed-practical-and-licensed-vocational-nurses,29-2061,Licensed Practical and Licensed Vocational Nurses,1,0.0341220110084765,Licensed practical and licensed vocational nurses,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.514308546274643,0.02346041055718475
line-installers-and-repairers,49-9051,Electrical Power-Line Installers and Repairers,1,0.1116487063262473,Electrical power-line installers and repairers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.6745941389634927,0.2785923753665689
loan-officers,13-2072,Loan Officers,1,0.2470758453421993,Loan officers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.7922569799511274,0.7976539589442815
lodging-managers,11-9081,Lodging Managers,1,0.18340282980745,Lodging managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.1025958473267905,0.6099706744868035
logging-workers,45-4021 | 45-4022 | 45-4023,Fallers | Logging Equipment Operators | Log Graders and Scalers,3,0.0469893496908644,Logging workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.3749386217465112,0.06158357771260997
logisticians,13-1081,Logisticians,1,0.1623173857191718,Logisticians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.12578679058789966,0.4868035190615836
machinists-and-tool-and-die-makers,51-4041 | 51-4111,Machinists | Tool and Die Makers,2,0.1217590779344796,Machinists and tool and die makers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.5650857345628705,0.31378299120234604
management-analysts,13-1111,Management Analysts,1,0.3528923037864668,Management analysts,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.9383861206566184,0.9618768328445748
manicurists-and-pedicurists,39-5092,Manicurists and Pedicurists,1,0.0372469505461381,Manicurists and pedicurists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.4804614083179037,0.03225806451612903
marine-engineers-and-naval-architects,17-2121,Marine Engineers and Naval Architects,1,0.1999323115568476,Marine engineers and naval architects,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.28163151901979333,0.656891495601173
market-research-analysts,13-1161,Market Research Analysts and Marketing Specialists,1,0.3497337016289346,Market research analysts,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.9041743729770302,0.9530791788856305
marriage-and-family-therapists,21-1013,Marriage and Family Therapists,1,0.2307794681928614,Marriage and family therapists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.6157461326463989,0.7360703812316716
massage-therapists,31-9011,Massage Therapists,1,0.0118943161548162,Massage therapists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.7550632377190503,0.008797653958944282
material-moving-machine-operators,53-7011 | 53-7021 | 53-7031 | 53-7041 | 53-7051,Conveyor Operators and Tenders | Crane and Tower Operators | Dredge Operators | Hoist and Winch Operators | Industrial Truck and Tractor Operators,5,0.0409787641365664,Material moving machine operators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.4400410392509935,0.03812316715542522
material-recording-clerks,43-5061 | 43-5071 | 43-5111,"Production, Planning, and Expediting Clerks | Shipping, Receiving, and Inventory Clerks | Weighers, Measurers, Checkers, and Samplers, Recordkeeping",3,0.1770951961779632,Material recording clerks,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.03427601487410638,0.5747800586510264
materials-engineers,17-2131,Materials Engineers,1,0.1794321348157053,Materials engineers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.05958808364049313,0.5806451612903226
mathematicians-and-statisticians,15-2021 | 15-2041,Mathematicians | Statisticians,2,0.3505936966483559,Mathematicians and statisticians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.9134892316210612,0.9560117302052786
mechanical-engineering-technicians,17-3027,Mechanical Engineering Technologists and Technicians,1,0.2250875108431268,Mechanical engineering technologists and technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.554094870809663,0.718475073313783
mechanical-engineers,17-2141,Mechanical Engineers,1,0.2572665021650294,Mechanical engineers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.9026349770915858,0.8299120234604106
medical-and-health-services-managers,11-9111,Medical and Health Services Managers,1,0.1632890896536952,Medical and health services managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.11526197987443161,0.4897360703812317
medical-assistants,31-9092,Medical Assistants,1,0.0693668425309035,Medical assistants,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.1325614243145485,0.1378299120234604
medical-dosimetrists,29-2036,Medical Dosimetrists,1,0.1640258450711516,Medical dosimetrists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.10728196555592044,0.49560117302052786
medical-equipment-repairers,49-9062,Medical Equipment Repairers,1,0.1550742703733709,Medical equipment repairers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.20423910026981804,0.45454545454545453
medical-records-and-health-information-technicians,29-2072,Medical Records Specialists,1,0.2643757645513983,Medical records specialists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.9796374860560149,0.8475073313782991
medical-scientists,19-1042,"Medical Scientists, Except Epidemiologists",1,0.1923521401204992,Medical scientists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.19952845582459003,0.624633431085044
medical-transcriptionists,31-9094,Medical Transcriptionists,1,0.08437182388197,Medical transcriptionists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.9700380641960695,0.187683284457478
meeting-convention-and-event-planners,13-1121,"Meeting, Convention, and Event Planners",1,0.1465079327379848,"Meeting, convention, and event planners",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.29702361921314774,0.41055718475073316
metal-and-plastic-machine-workers,51-4021 | 51-4022 | 51-4023 | 51-4031 | 51-4032,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic | Forging Machine Setters, Operators, and Tenders, Metal and Plastic | Rolling Machine Setters, Operators, and Tenders, Metal and Plastic | Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic | Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",20,0.1198611542484651,Metal and plastic machine workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.5856427034442482,0.30791788856304986
microbiologists,19-1022,Microbiologists,1,0.1765288942157244,Microbiologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.028142231992850254,0.5659824046920822
middle-school-teachers,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",1,0.1766463700064311,Middle school teachers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.029414646785746422,0.5689149560117303
mining-and-geological-engineers,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",1,0.2250167008010288,Mining and geological engineers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.5533279064461198,0.7155425219941349
models,41-9012,Models,1,0.3374697210128832,Models,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.7713395968773653,0.9442815249266863
multimedia-artists-and-animators,27-1014,Special Effects Artists and Animators,1,0.1313807166198247,Special effects artists and animators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.46087093999552586,0.3548387096774194
music-directors-and-composers,27-2041,Music Directors and Composers,1,0.1365966167965151,Music directors and composers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.4043759932225302,0.36950146627565983
musicians-and-singers,27-2042,Musicians and Singers,1,0.0849620830805815,Musicians and singers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.9636447934511937,0.1906158357771261
natural-sciences-managers,11-9121,Natural Sciences Managers,1,0.1124388172316094,Natural sciences managers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.6660362156844627,0.28152492668621704
network-and-computer-systems-administrators,15-1244,Network and Computer Systems Administrators,1,0.2525255513865505,Network and computer systems administrators,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.8512843467477536,0.8093841642228738
nuclear-engineers,17-2161,Nuclear Engineers,1,0.2094834120659253,Nuclear engineers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,0.38508229388225557,0.6891495601173021
nuclear-medicine-technologists,29-2033,Nuclear Medicine Technologists,1,0.087133475008051,Nuclear medicine technologists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.9401258097264052,0.19648093841642228
nuclear-technicians,19-4051,Nuclear Technicians,1,0.1508247105425261,Nuclear technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.2502673309336518,0.4281524926686217
nurse-anesthetists-nurse-midwives-and-nurse-practitioners,29-1151 | 29-1161 | 29-1171,Nurse Anesthetists | Nurse Midwives | Nurse Practitioners,3,0.1143501573141992,"Nurse anesthetists, nurse midwives, and nurse practitioners",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.6453339298712553,0.2932551319648094
nursing-assistants,31-1131 | 31-1132,Nursing Assistants | Orderlies,2,0.0143292289317077,Nursing assistants and orderlies,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.7286899822756039,0.011730205278592375
occupational-health-and-safety-specialists-and-technicians,19-5011 | 19-5012,Occupational Health and Safety Specialists | Occupational Health and Safety Technicians,2,0.1224145001022063,Occupational health and safety specialists and technicians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.5579866645605269,0.3225806451612903
occupational-therapists,29-1122,Occupational Therapists,1,0.1062921781247961,Occupational therapists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.7326122691764546,0.24633431085043989
occupational-therapy-assistants-and-aides,31-2011 | 31-2012,Occupational Therapy Assistants | Occupational Therapy Aides,2,0.0663638041584862,Occupational therapy assistants and aides,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.1650882149470008,0.12609970674486803
oil-and-gas-workers,47-5011 | 47-5012 | 47-5013 | 47-5071,"Derrick Operators, Oil and Gas | Rotary Drill Operators, Oil and Gas | Service Unit Operators, Oil and Gas | Roustabouts, Oil and Gas",4,0.0441742804910094,Oil and gas workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.4054294630626154,0.05278592375366569
operations-research-analysts,15-2031,Operations Research Analysts,1,0.3074955646855726,Operations research analysts,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.4466807060027798,0.8944281524926686
opticians-dispensing,29-2081,"Opticians, Dispensing",1,0.1360739884386869,Opticians,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.41003673446706407,0.36656891495601174
optometrists,29-1041,Optometrists,1,0.0663425571139364,Optometrists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.1653183479269777,0.12316715542521994
orthotists-and-prosthetists,29-2091,Orthotists and Prosthetists,1,0.0507217166893116,Orthotists and prosthetists,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.334512258554807,0.06451612903225806
painters-construction-and-maintenance,47-2141,"Painters, Construction and Maintenance",1,0.0928565635362791,"Painters, construction and maintenance",microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.8781373569518846,0.22287390029325513
painting-and-coating-workers,51-9123 | 51-9124,"Painting, Coating, and Decorating Workers | Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2,0.0691615881860525,Painting and coating workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.134784594408774,0.1348973607038123
paralegals-and-legal-assistants,23-2011,Paralegals and Legal Assistants,1,0.0571226791211703,Paralegals and legal assistants,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-1.2651815544320801,0.09970674486803519
personal-financial-advisors,13-2052,Personal Financial Advisors,1,0.3552253488700088,Personal financial advisors,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,1.9636560171938902,0.967741935483871
pest-control-workers,37-2021,Pest Control Workers,1,0.1151605469666609,Pest control workers,microsoft_ai_applicability,slug,microsoft_ai_applicability_scores.csv,,-0.6365563615263296,0.2961876832844575
