comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,pca_weighted_score,z_score_variance,aioe,dv_rating_beta,human_rating_beta,genai_total,genai_core,ai_applicability_score,pca_standardized,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
civil-engineering-technicians,17-3022,Civil Engineering Technologists and Technicians,1,0.861501768217,1.8453184291448,0.171886028737541,0.911549386589312,1.19379392383906,0.930027614042428,0.950242387453055,0.12928928449773,0.32672946310951,0.861501768217,Civil engineering technologists and technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.6353719022534409,0.7245508982035929
civil-engineers,17-2051,Civil Engineers,1,0.796307066321372,1.70470070960214,0.102195744720484,1.25505704719482,0.702517784108281,0.819652605697641,0.513912142181436,0.464853973767304,0.384999571282539,0.796307066321372,Civil engineers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.5672046354443441,0.6946107784431138
claims-adjusters-appraisers-examiners-and-investigators,13-1031 | 13-1032,"Claims Adjusters, Examiners, and Investigators | Insurance Appraisers, Auto Damage",2,0.9805030442933296,2.10199094359712,0.0932969864580903,0.9473007795022725,0.8283431357169425,1.016120120551359,0.76926075848158,0.8582955971201456,0.7174767178526434,0.9805030442933295,"Claims adjusters, appraisers, examiners, and investigators",yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.7597990642934613,0.7485029940119761
coaches-and-scouts,27-2022,Coaches and Scouts,1,-0.204232745401727,-0.453352361357282,0.0902593909337071,0.111449534526305,-0.120186437948348,-0.686353063717893,-0.109029117229059,-0.350353910627839,0.088999788797942,-0.204232745401727,Coaches and scouts,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.4789549805324526,0.3652694610778443
community-health-workers,21-1094,Community Health Workers,1,0.17503167691459,0.364678807113497,0.469992520784425,0.0332072344990852,-0.0323596255719322,0.298437288513926,0.091958975988205,-0.725671559668395,1.38062016539157,0.17503167691459,Community health workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.08239792427619752,0.46407185628742514
compensation-and-benefits-managers,11-3111,Compensation and Benefits Managers,1,0.80451005210543,1.72239363741461,0.264948138451866,1.27057224042628,0.84260673832845,0.848698660525216,0.875720716987512,0.495170998268107,-0.241205113618245,0.80451005210543,Compensation and benefits managers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.5757816379355635,0.7005988023952096
compensation-benefits-and-job-analysis-specialists,13-1141,"Compensation, Benefits, and Job Analysis Specialists",1,1.11487344669543,2.39181295382829,0.353317481451245,1.41063421794288,0.664311705684599,0.912599981145882,1.71408897316927,1.03323225697108,0.011392492607129,1.11487344669543,"Compensation, benefits, and job analysis specialists",yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.9002961109162626,0.7874251497005988
compliance-officers,13-1041,Compliance Officers,1,0.831261406909825,1.78009333383002,0.0926987084894478,0.681600390100052,0.901986406903912,1.16927850560966,0.762980909902854,0.441330772344716,0.335725005845208,0.831261406909825,Compliance officers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.6037527258834062,0.7125748502994012
computer-and-information-research-scientists,15-1221,Computer and Information Research Scientists,1,1.44946763745902,3.11349540208492,0.530856702781565,1.12931716053028,1.39120683877107,1.04040262238721,1.69545855555289,2.19544475345888,0.031971527543339,1.44946763745902,Computer and information research scientists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.2501461878607054,0.9011976047904192
computer-and-information-systems-managers,11-3021,Computer and Information Systems Managers,1,1.26385257632266,2.71314436356722,0.464999969082655,1.03667904025563,0.920048015133356,1.33473597797331,1.51134625372026,1.8308291280427,-0.137738169767147,1.26385257632266,Computer and information systems managers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.0560679724786426,0.8353293413173652
computer-hardware-engineers,17-2061,Computer Hardware Engineers,1,1.13666734887295,2.43881997640882,0.365094394605587,1.11709472932941,1.80972221842691,0.157402555628921,0.627315327620901,0.81800777415145,1.52402624757856,1.13666734887295,Computer hardware engineers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.9230837102356788,0.8023952095808383
computer-network-architects,15-1241,Computer Network Architects,1,1.45941760939482,3.13495638468693,0.232667379431086,0.566186181358925,1.39395014324053,1.25069490058667,1.67044419943022,1.86101875716794,0.892344511473326,1.45941760939482,Computer network architects,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.2605498306716894,0.9101796407185628
computer-programmers,15-1251,Computer Programmers,1,2.4224116658683,5.21202743827075,0.478789407312323,1.24434655498291,2.8157384329204,1.93076102303516,2.82643342770852,2.43852183706968,1.40772055663384,2.4224116658683,Computer programmers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,2.267451785500695,0.9820359281437125
computer-support-specialists,15-1231 | 15-1232,Computer Network Support Specialists | Computer User Support Specialists,2,1.7096411718584,3.67466077333187,0.3793919691506855,0.5292659422025225,1.3381246994226852,1.5385052241483,1.914723990446495,2.1259105932256652,1.57893765309628,1.7096411718584,Computer support specialists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.522182384367305,0.9550898203592815
computer-systems-analysts,15-1211,Computer Systems Analysts,1,1.68103613634076,3.61296289382678,0.0797485288526459,1.17237186900948,1.31355775889781,1.30010852437494,1.92380543986578,1.69616993147267,1.46047187473385,1.68103613634076,Computer systems analysts,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.4922730967792377,0.9431137724550899
concierges,39-6012,Concierges,1,1.05596314419668,2.26474998469002,1.02480288399484,0.836499812830666,0.632614810992359,2.01170269582133,-0.148951402367343,0.064721929321062,2.32544743023923,1.05596314419668,Concierges,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.8386997818975974,0.7694610778443114
conservation-scientists,19-1031 | 19-1032,Conservation Scientists | Foresters,2,0.0229835995463449,0.036728018495775006,0.20408851805615502,-0.0598054473161439,0.347501744219889,0.669578810550542,-0.18628525387442368,-0.3002594340044834,-0.47631952465846544,0.02298359954634499,Conservation scientists and foresters,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.24137866283934775,0.41916167664670656
construction-and-building-inspectors,47-4011,Construction and Building Inspectors,1,0.0309754199086917,0.0539654859842661,0.0697338764636494,0.276758522980184,0.0338560716120169,-0.0164682523019329,0.0384240183104985,0.213379212478143,-0.473831620964459,0.0309754199086917,Construction and building inspectors,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.23302245389766688,0.4251497005988024
construction-equipment-operators,47-2071 | 47-2072 | 47-2073,"Paving, Surfacing, and Tamping Equipment Operators | Pile Driver Operators | Operating Engineers and Other Construction Equipment Operators",3,-1.27787354285586,-2.76907612657458,0.0643638193962106,-1.0780081918379516,-1.3934024633306734,-1.2470794346134353,-0.907474940719749,-0.903788398328964,-1.2699341031995235,-1.27787354285586,Construction equipment operators,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.6015486356787658,0.03293413173652695
construction-laborers-and-helpers,47-2061 | 47-3011 | 47-3012 | 47-3013 | 47-3014,"Construction Laborers | Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters | Helpers--Carpenters | Helpers--Electricians | Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",7,-1.4246426607928928,-3.085640786945814,0.10655326698238159,-1.701956695763487,-1.4272277701683955,-1.3705029170296228,-0.954050947712827,-0.903788398328964,-1.198573609491268,-1.4246426607928928,Construction laborers and helpers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.7550097196448606,0.011976047904191617
construction-managers,11-9021,Construction Managers,1,0.308042149047106,0.651567599035729,0.264868896821575,1.00654339347843,0.532241311133598,0.554752585670153,-0.182486082536091,-0.180634020350277,-0.205049082440564,0.308042149047106,Construction managers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.05667718579603952,0.5059880239520959
cooks,35-2011 | 35-2012 | 35-2013 | 35-2014 | 35-2015,"Cooks, Fast Food | Cooks, Institution and Cafeteria | Cooks, Private Household | Cooks, Restaurant | Cooks, Short Order",5,-0.8074976629012725,-1.754527679478727,0.2281682320019424,-0.6843873313376523,-1.0639424238244548,-0.8884591574247953,-0.7725556532687794,-0.798493939016004,0.015570949458195088,-0.8074976629012725,Cooks,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.1097258774313155,0.16766467065868262
correctional-officers,33-3011 | 33-3012,Bailiffs | Correctional Officers and Jailers,2,-0.6006494937684655,-1.308379189044715,0.2536503730047736,-0.688983032188721,-0.8043067937227095,-0.4181242735974665,-0.6863668531772265,-0.605785208670367,0.07996378163215498,-0.6006494937684655,Correctional officers and bailiffs,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.893446426428951,0.24550898203592814
cost-estimators,13-1051,Cost Estimators,1,1.13875322763424,2.44331898485776,0.0405834429294436,1.33869877875824,0.7831750607805,0.947008384557011,0.928950475218191,1.12547126938276,0.867324647858794,1.13875322763424,Cost estimators,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.9252646950383998,0.8053892215568862
court-reporters,27-3092,Court Reporters and Simultaneous Captioners,1,1.44228004638395,3.09799256770429,0.705756946910857,0.816301452976679,2.85337849536744,1.14157971336993,1.24832880103743,0.940993244559414,0.43556503087648,1.44228004638395,Court reporters and simultaneous captioners,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.242630877194612,0.8982035928143712
craft-and-fine-artists,27-1012 | 27-1013,"Craft Artists | Fine Artists, Including Painters, Sculptors, and Illustrators",2,-0.2051926598706535,-0.45542279008311,0.29864252712898853,-0.738396407271716,0.06866284088074298,-0.0847564066447705,-0.43539384406532156,-0.39263016123802497,0.5473338892449395,-0.2051926598706535,Craft and fine artists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.47995866248535085,0.36227544910179643
credit-counselors,13-2071,Credit Counselors,1,1.51661036627807,3.25831479899729,0.134604091958811,1.35453171042004,1.34777599748603,1.9785901933179,0.857420462962618,1.22731568664746,1.19731080432482,1.51661036627807,Credit counselors,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.3203503022537177,0.9221556886227545
curators-museum-technicians-and-conservators,25-4011 | 25-4012 | 25-4013,Archivists | Curators | Museum Technicians and Conservators,3,0.6338508831971591,1.3543007946964236,0.11965608271004242,0.42915716297484496,0.38696387712749636,0.6443722155776518,0.37699921905646105,0.5398714603598332,1.0094183545019426,0.6338508831971591,"Archivists, curators, and museum workers",yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.3973412315508086,0.6197604790419161
customer-service-representatives,43-4051,Customer Service Representatives,1,1.696612852878,3.64656013859884,0.528516946229471,0.931680769731216,1.09113920807442,2.03377769749029,1.53737390757879,0.811863765616912,2.68060546149359,1.696612852878,Customer service representatives,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.5085600366889194,0.9520958083832335
dancers-and-choreographers,27-2031 | 27-2032,Dancers | Choreographers,2,-1.1146050386530175,-2.416924125467185,0.4164051290832895,-2.08600789961792,-0.8151833052739634,-0.8703990101721755,-0.9074749384841005,-0.811549316184545,-0.37359238618225205,-1.1146050386530175,Dancers and choreographers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.4308358727715138,0.08682634730538923
database-administrators,15-1242 | 15-1243,Database Administrators | Database Architects,2,2.612778834061235,5.622628243071425,1.0319723304901849,1.856081930036415,2.69543435711605,1.62992568306466,2.8335628678346554,3.30906805500598,1.35542631976682,2.612778834061235,Database administrators and architects,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,2.466498781170296,0.9940119760479041
delivery-truck-drivers-and-driver-sales-workers,53-3031 | 53-3033,Driver/Sales Workers | Light Truck Drivers,2,-0.599385028171345,-1.3056518774145198,0.1553903805730755,-0.910705263510317,0.10275854731486114,-0.4435280453593615,-0.6413263172399806,-0.719310231457432,-0.6306402359899694,-0.599385028171345,Delivery truck drivers and driver/sales workers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.8921243072808669,0.24850299401197604
dental-and-ophthalmic-laboratory-technicians-and-medical-appliance-technicians,51-9081 | 51-9082 | 51-9083,Dental Laboratory Technicians | Medical Appliance Technicians | Ophthalmic Laboratory Technicians,3,-1.016183401206425,-2.2046396022010164,0.10094101206046617,-0.35980938898204334,-1.0636757044009013,-1.0517535463244527,-0.987319524410207,-0.903788398328964,-1.0471176795881947,-1.016183401206425,Dental and ophthalmic laboratory technicians and medical appliance technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.3279266819242133,0.11377245508982035
dental-assistants,31-9091,Dental Assistants,1,-0.634988662611772,-1.38244495625179,0.115245615407643,-0.520171310124295,-0.270746687736489,-0.902197524481031,-0.428407443048298,-0.258114846562279,-1.07669183063699,-0.634988662611772,Dental assistants,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.9293512962493815,0.23652694610778444
dental-hygienists,29-1292,Dental Hygienists,1,-0.80145135039278,-1.74148645600711,0.0444610900699113,-0.41188166859467,-0.628327280983325,-0.932550651775847,-0.738914152928782,-0.61682237302582,-0.970710136560102,-0.80145135039278,Dental hygienists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.1034038821465233,0.17065868263473055
dentists,29-1021 | 29-1022 | 29-1023 | 29-1024,"Dentists, General | Oral and Maxillofacial Surgeons | Orthodontists | Prosthodontists",4,-0.743759206094052,-1.6170509185948756,0.15773461936450875,-0.10495757777634376,-0.7576722228467719,-0.6643393814980155,-0.81964589888381,-0.7100863315076115,-0.9382130672198374,-0.743759206094052,Dentists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.043081253484208,0.18263473053892215
desktop-publishers,43-9031,Desktop Publishers,1,1.3696330555438,2.94130108992237,0.236891847508322,0.3340843027459,1.4388406646966,0.962071971303818,1.3725315404337,1.53542273410154,1.62362461365869,1.3696330555438,Desktop publishers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.1666715328999402,0.8802395209580839
diagnostic-medical-sonographers,29-2032,Diagnostic Medical Sonographers,1,-0.417555072450836,-0.913464890212802,0.101615198526317,-0.262298420116104,-0.108300102438757,0.017981492456559,-0.651972262179171,-0.516384251772788,-0.791852207536976,-0.417555072450836,Diagnostic medical sonographers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.7020037799206921,0.2934131736526946
diesel-service-technicians-and-mechanics,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,1,-1.16735906666764,-2.53070869538488,0.123671630937618,-0.99466116010898,-1.47522868604162,-1.38784756119809,-0.90133304691507,-0.804454001776098,-0.556719091924087,-1.16735906666764,Diesel service technicians and mechanics,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.4859952307924222,0.0688622754491018
dietitians-and-nutritionists,29-1031,Dietitians and Nutritionists,1,0.776004671938639,1.66091070341534,0.229067511159514,1.31430689952138,1.00350713364119,0.862725779685851,0.29019386829268,0.0186023972882826,0.554421136348747,0.776004671938639,Dietitians and nutritionists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.5459765495031447,0.6826347305389222
drafters,17-3011 | 17-3012 | 17-3013,Architectural and Civil Drafters | Electrical and Electronics Drafters | Mechanical Drafters,3,0.9836713486760388,2.1088246236993236,0.07576500544444793,0.8715172466480836,0.9555184956443701,0.999735815693174,0.733774125731491,0.8528529405882384,0.7390269614566164,0.9836713486760388,Drafters,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.7631118281210242,0.7514970059880239
drywall-and-ceiling-tile-installers-and-tapers,47-2081 | 47-2082,Drywall and Ceiling Tile Installers | Tapers,2,-1.349624454559305,-2.9238348613410547,0.09126875714455135,-1.5675666501470151,-1.38112852992403,-1.3372590157067301,-0.9013330469150695,-0.8044540017760985,-1.169570463317265,-1.349624454559305,"Drywall installers, ceiling tile installers, and tapers",yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.6765710439369539,0.020958083832335328
economists,19-3011,Economists,1,1.6926527703956,3.63801868121526,0.0723802175210348,1.37411409979825,1.0209017709723,1.61018939792148,1.55788020050326,1.80804041578334,1.58076927154084,1.6926527703956,Economists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.5044193934876366,0.9491017964071856
editors,27-3041,Editors,1,1.788428137704,3.84459549417207,0.118698178457792,1.10375965166617,1.44741145690465,1.75459385285348,1.88708540796294,1.30994950082165,1.96910857099766,1.788428137704,Editors,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.6045616570032057,0.9580838323353293
electrical-and-electronics-engineering-technicians,17-3023,Electrical and Electronic Engineering Technologists and Technicians,1,0.687253180808079,1.46948361001795,0.180804165158938,0.341385736195434,0.35706114628576,0.215713880792204,1.02299330343437,1.24656277807004,0.417030842138939,0.687253180808079,Electrical and electronic engineering technologists and technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.45317841714435886,0.6347305389221557
electrical-and-electronics-engineers,17-2071 | 17-2072,"Electrical Engineers | Electronics Engineers, Except Computer",2,0.9404913841143516,2.015690243603255,0.2560595559355119,0.8760011170522535,1.195555156707575,0.6860702470338611,1.17332335863074,0.6698661906661615,0.25472705045610156,0.9404913841143516,Electrical and electronics engineers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.717963064808997,0.7335329341317365
electrical-and-electronics-installers-and-repairers,49-2092 | 49-2093 | 49-2094 | 49-2095 | 49-2096,"Electric Motor, Power Tool, and Related Repairers | Electrical and Electronics Installers and Repairers, Transportation Equipment | Electrical and Electronics Repairers, Commercial and Industrial Equipment | Electrical and Electronics Repairers, Powerhouse, Substation, and Relay | Electronic Equipment Installers and Repairers, Motor Vehicles",5,-0.488919242609962,-1.067389466490427,0.08979078565084597,-0.6798479692519008,-0.42721353193939626,-0.6629837499852664,-0.36047811822593484,-0.2789750651895317,-0.16857066001770588,-0.488919242609962,Electrical and electronics installers and repairers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.7766218130798124,0.27245508982035926
electricians,47-2111,Electricians,1,-0.733344129148507,-1.59458675622645,0.0618912679474559,-0.768225340394469,-0.814232467459536,-0.677140190392637,-0.774400630097689,-0.65781751433231,-0.147153736923033,-0.733344129148507,Electricians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.0321912991115223,0.18562874251497005
electro-mechanical-technicians,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,1,0.0820400761862238,0.16410626899562,0.11600060288338,-0.301541971052273,0.274381918845606,-0.313993661011779,0.541099606746472,-0.0093321265631195,0.226554744911732,0.0820400761862238,Electro-mechanical and mechatronics technologists and technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.17962949484160617,0.4341317365269461
elementary-middle-and-high-school-principals,11-9032,"Education Administrators, Kindergarten through Secondary",1,0.692579462774126,1.48097180770778,0.220568399489898,1.02584496420842,0.413618084027789,0.819652605697641,0.829144740015998,0.710395481087746,-0.280300562205185,0.692579462774126,"Elementary, middle, and high school principals",yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.45874755195628375,0.6377245508982036
elevator-installers-and-repairers,47-4021,Elevator and Escalator Installers and Repairers,1,-0.921368513857757,-2.00013443767079,0.0287022565970977,-0.847487860696448,-0.643185200370313,-1.00443963747409,-0.763754687394146,-0.645518972456902,-1.02952165014892,-0.921368513857757,Elevator and escalator installers and repairers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.2287886916360093,0.1317365269461078
emergency-management-directors,11-9161,Emergency Management Directors,1,1.23865956182877,2.65880583384732,0.350820511024806,1.00814171895216,0.431867811274837,1.52605265910427,1.3455309001998,1.79119685897311,0.335769374279429,1.23865956182877,Emergency management directors,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.0297262776660827,0.8263473053892215
emts-and-paramedics,29-2042 | 29-2043,Emergency Medical Technicians | Paramedics,2,-0.7123962014659775,-1.54940440652298,0.1418257212714325,-0.0032166308960171,-0.6572811751733525,-0.414990917133466,-0.987319524410207,-0.903788398328964,-0.8646318165681485,-0.7123962014659775,EMTs and paramedics,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-1.0102882466561447,0.19461077844311378
entertainment-and-recreation-managers,11-9072,"Entertainment and Recreation Managers, Except Gambling",1,-0.0656973487635324,-0.154546921884797,0.625835197591262,-0.0032166308960171,0.118938664656347,0.4690496380142,-0.987319524410207,-0.903788398328964,1.0554018381896,-0.0656973487635324,Entertainment and recreation managers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.33410303596403745,0.39221556886227543
environmental-engineering-technicians,17-3025,Environmental Engineering Technologists and Technicians,1,0.408099632296122,0.867380459721547,0.125501022627057,0.0397639011523578,0.367153317944846,0.720896019283884,0.818396368848777,-0.0097788293531738,0.1386517124511,0.408099632296122,Environmental engineering technologists and technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.16129680914828315,0.5389221556886228
environmental-engineers,17-2081,Environmental Engineers,1,1.2901948452998,2.76996170736113,0.161692569883315,1.31374495384127,1.0341088104274,1.04040262238721,1.32589028648446,1.5842112460464,0.413359181275164,1.2901948452998,Environmental engineers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.0836113222526234,0.844311377245509
environmental-science-and-protection-technicians,19-4042,"Environmental Science and Protection Technicians, Including Health",1,0.454304767957993,0.967039797351976,0.115240309768611,0.0134094862417357,0.582428061062978,0.662674816051722,0.560437070502264,0.586227498310136,-0.115840682731338,0.454304767957993,Environmental science and protection technicians,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.20960867681593012,0.5568862275449101
environmental-scientists-and-specialists,19-2041,"Environmental Scientists and Specialists, Including Health",1,1.30677717909265,2.80572795668579,0.433192710464099,0.991800337267125,0.881263385736101,2.06174366131365,1.36610253125717,1.34847038492005,0.0745864196489258,1.30677717909265,Environmental scientists and specialists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,1.1009497307291949,0.8502994011976048
epidemiologists,19-1041,Epidemiologists,1,1.06065546695196,2.27487080288569,0.239053667698596,1.40602468259876,0.522590013070255,1.32058533587782,1.09928559424524,0.990187370737937,0.14294078106664,1.06065546695196,Epidemiologists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.8436060520071784,0.7724550898203593
exercise-physiologists,29-1128,Exercise Physiologists,1,-0.226280814694485,-0.5009075941311,0.0807829498864644,-0.0357817520166728,-0.300858737694117,0.263362563639916,-0.54018985932068,-0.387249556915616,-0.239309761250214,-0.226280814694485,Exercise physiologists,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.5020083357653826,0.3502994011976048
farmers-ranchers-and-other-agricultural-managers,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",1,-0.346575348274933,-0.760369521154111,0.108288041536433,-0.144866465444165,0.184006719786876,-0.198500532503248,-0.614711637232006,-0.473339556814576,-0.682812640130707,-0.346575348274933,"Farmers, ranchers, and other agricultural managers",yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.6277877216329965,0.3203592814371258
fashion-designers,27-1022,Fashion Designers,1,0.309280664928261,0.654238940015313,0.402641519428788,0.566012808669418,0.289149241163161,0.433340076490888,-0.428407443048298,-0.387249556915616,1.26041680510679,0.309280664928261,Fashion designers,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,0.05797217204589091,0.5089820359281437
film-and-video-editors-and-camera-operators,27-4031 | 27-4032,"Camera Operators, Television, Video, and Film | Film and Video Editors",2,-0.0379178878633409,-0.09462971499023903,0.56462344514541,0.2610644257283385,0.6748173052511555,0.20032616998522695,-0.7463393111079165,-0.7914973429282339,0.168836072475011,-0.03791788786334099,Film and video editors and camera operators,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.30505696522614495,0.4041916167664671
financial-analysts,13-2051 | 13-2054,Financial and Investment Analysts | Financial Risk Specialists,2,0.192466717229126,0.40228424954790454,0.9373815656242375,-0.0032166308960171,0.7715935031044889,1.2427568043526551,-0.987319524410207,-0.903788398328964,0.9164012218997544,0.192466717229126,Financial analysts,yale_pca_standardized_reference,slug,TBL_Data_AI_Exposure_What_do_we_know_202602_Updated.xlsx,F1|FA5,-0.06416792996084603,0.47305389221556887
