comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
sales-engineers,41-9031,Sales Engineers,1,1.335098,Sales engineers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.9937982725549231,0.8449848024316109
sales-managers,11-2022,Sales Managers,1,1.009998,Sales managers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.6785737850242466,0.7142857142857143
school-and-career-counselors,21-1012,"Educational, Guidance, School, and Vocational Counselors",1,0.428781,School and career counselors and advisors,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.11501232403034568,0.49848024316109424
secretaries-and-administrative-assistants,43-6011 | 43-6012 | 43-6013 | 43-6014,"Executive Secretaries and Executive Administrative Assistants | Legal Secretaries | Medical Secretaries | Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4,0.4482045249999999,Secretaries and administrative assistants,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.1338458236125181,0.513677811550152
securities-commodities-and-financial-services-sales-agents,41-3031,"Securities, Commodities, and Financial Services Sales Agents",1,0.7731147,"Securities, commodities, and financial services sales agents",felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.44888625242789015,0.6231003039513677
security-guards,33-9031 | 33-9032,Gaming Surveillance Officers and Gaming Investigators | Security Guards,2,0.3865557,Security guards and gambling surveillance officers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.07406969544428268,0.47720364741641336
semiconductor-processing-technicians,51-9141,Semiconductor Processors,1,-0.2814126,Semiconductor processing technicians,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.5736078347133217,0.2857142857142857
set-and-exhibit-designers,27-1027,Set and Exhibit Designers,1,0.7514155,Set and exhibit designers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.4278462056735818,0.6109422492401215
sheet-metal-workers,47-2211,Sheet Metal Workers,1,-0.7386251,Sheet metal workers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-1.0169316612439874,0.1641337386018237
skincare-specialists,39-5094,Skincare Specialists,1,-0.4736485,Skincare specialists,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.7600042144810805,0.23100303951367782
small-engine-mechanics,49-3051 | 49-3052 | 49-3053,Motorboat Mechanics and Service Technicians | Motorcycle Mechanics | Outdoor Power Equipment and Other Small Engine Mechanics,3,-0.7932786,Small engine mechanics,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-1.0699249603189116,0.1519756838905775
social-and-community-service-managers,11-9151,Social and Community Service Managers,1,0.7898791,Social and community service managers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.4651414028393305,0.6291793313069909
social-and-human-service-assistants,21-1093,Social and Human Service Assistants,1,0.0715957,Social and human service assistants,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.2313228132996788,0.3951367781155015
social-workers,21-1021 | 21-1022 | 21-1023,"Child, Family, and School Social Workers | Healthcare Social Workers | Mental Health and Substance Abuse Social Workers",3,0.3890077333333333,Social workers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.07644724373990906,0.48024316109422494
sociologists,19-3041,Sociologists,1,0.5127642,Sociologists,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.1964443793400544,0.5379939209726444
software-developers,15-1132 | 15-1133,"Software Developers, Applications | Software Developers, Systems Software",2,1.5869195,"Software developers, quality assurance analysts, and testers",felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,1.237970229757957,0.9057750759878419
