comparison_key,raw_naics_examples,source_row_count,comparison_title,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level,source_file,karpathy_zscore,karpathy_percentile
4831,483100,1,"Deep sea, coastal, and great lakes water transportation",29700,46,5.8653,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.3523702414699207,0.6827956989247311
4832,483200,1,Inland water transportation,22600,22,3.5221,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.290169758178107,0.12365591397849462
4851,485100,1,Urban transit systems,12800,29,4.7188,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.45130512110965615,0.3279569892473118
4852,485200,1,Interurban and rural bus transportation,3200,12,4.5938,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.5389278165500809,0.2956989247311828
4853,485300,1,Taxi and limousine service,41500,31,6.2145,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.5971530034522913,0.7419354838709677
4854,485400,1,School and employee bus transportation,158600,23,4.1362,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8596969800183883,0.20430107526881722
4855,485500,1,Charter bus industry,8200,17,4.7439,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.43371048386521877,0.3387096774193548
4859,485900,1,Other transit and ground passenger transportation,81100,31,5.2713,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.06401280726297828,0.5
4861,486100,1,Pipeline transportation of crude oil,5700,31,5.7018,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.23775975583384504,0.6397849462365591
4862,486200,1,Pipeline transportation of natural gas,14000,42,4.8429,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.36431330907640214,0.3709677419354839
4869,486900,1,Other pipeline transportation,2700,15,4.8519,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.35800447500469196,0.3763440860215054
4871,487100,1,"Scenic and sightseeing transportation, land",5400,20,4.9074,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3190999982291431,0.3978494623655914
4872,487200,1,"Scenic and sightseeing transportation, water",11800,20,3.9153,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.014543807400707,0.16666666666666666
4879,487900,1,"Scenic and sightseeing transportation, other",1200,6,5.75,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.27154706719567256,0.6451612903225806
4881,488100,1,Support activities for air transportation,86800,79,5.2166,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.10235649878770847,0.46774193548387094
4882,488200,1,Support activities for rail transportation,18600,38,4.4032,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.6725349025576407,0.25268817204301075
4883,488300,1,Support activities for water transportation,45800,39,4.0066,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.9505441906510207,0.1827956989247312
4884,488400,1,Support activities for road transportation,75600,37,5.2937,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.048310820240054016,0.510752688172043
4885,488500,1,Freight transportation arrangement,102600,54,7.3752,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.4107823042339003,0.8870967741935484
4889,488900,1,Other support activities for transportation,14400,33,6.4931,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.7924464670499101,0.7741935483870968
4921,492100,1,Couriers and express delivery services,173600,49,5.4026,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.028026072027643623,0.543010752688172
