comparison_key,raw_naics_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
3119,311900,Other Food Manufacturing,1,-0.8497112,Other food manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8500536551095619,0.23983739837398374
3121,312100,Beverage Manufacturing,1,-0.5721259,Beverage manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.573441708274915,0.36585365853658536
3122,312200,Tobacco Manufacturing,1,-0.9705914,Tobacco manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.9705099885528727,0.1910569105691057
3131,313100,"Fiber, Yarn, and Thread Mills",1,-1.614728,"Fiber, Yarn, and Thread Mills",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.6123879228435218,0.016260162601626018
3132,313200,Fabric Mills,1,-1.129803,Fabric Mills,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1291633128991512,0.13008130081300814
3133,313300,Textile and Fabric Finishing and Fabric Coating Mills,1,-0.5264533,Textile and Fabric Finishing and Fabric Coating Mills,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.5279292592979696,0.37398373983739835
3141,314100,Textile Furnishings Mills,1,-1.210906,Textile Furnishings Mills,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.2099819251388138,0.09349593495934959
3149,314900,Other Textile Product Mills,1,-0.7875527,Other Textile Product Mills,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7881131139594311,0.27235772357723576
3151,315100,Apparel Knitting Mills,1,-1.238002,Apparel Knitting Mills,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.2369829129844654,0.07723577235772358
3152,315200,Cut and Sew Apparel Manufacturing,1,-0.8943688,Cut and Sew Apparel Manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8945546631851441,0.21951219512195122
3159,315900,Apparel Accessories and Other Apparel Manufacturing,1,-1.059133,Apparel Accessories and Other Apparel Manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.0587411173333037,0.16260162601626016
3161,316100,Leather and Hide Tanning and Finishing,1,-1.134037,Leather and Hide Tanning and Finishing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1333824663734091,0.12601626016260162
3162,316200,Footwear Manufacturing,1,-0.591018,Footwear Manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.5922675631051054,0.35365853658536583
3169,316900,Other Leather and Allied Product Manufacturing,1,-0.8250354,Other Leather and Allied Product Manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8254643808298995,0.24796747967479674
3211,321100,Sawmills and Wood Preservation,1,-1.499142,Sawmills and wood preservation,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.4972072252819815,0.04065040650406504
3212,321200,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1,-1.211077,"Veneer, plywood, and engineered wood product manufacturing",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.210152325527122,0.08943089430894309
3219,321900,Other Wood Product Manufacturing,1,-1.183151,Other wood product manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1823242480774,0.1016260162601626
3221,322100,"Pulp, Paper, and Paperboard Mills",1,-1.054775,"Pulp, paper, and paperboard mills",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.0543983986651848,0.16666666666666666
3222,322200,Converted Paper Product Manufacturing,1,-0.885119,Converted paper product manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8853372976192041,0.22357723577235772
3231,323100,Printing and Related Support Activities,1,-0.3234247,Printing and Related Support Activities,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.3256125793112673,0.4268292682926829
3241,324100,Petroleum and Coal Products Manufacturing,1,-0.4347589,Petroleum and Coal Products Manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.4365563858142699,0.3902439024390244
3250,3250A1 | 3250A2,"Chemical Manufacturing (3251, 3252, 3253, and 3259 only) | Chemical Manufacturing (3255 and 3256 only)",2,-0.36296325,"Chemical Manufacturing (3251, 3252, 3253, and 3259 only) | Chemical Manufacturing (3255 and 3256 only)",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.36501248734140807,0.4105691056910569
3254,325400,Pharmaceutical and Medicine Manufacturing,1,0.309366,Pharmaceutical and medicine manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.30495923939043956,0.6382113821138211
3261,326100,Plastics Product Manufacturing,1,-0.911464,Plastics product manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.9115899188471971,0.2073170731707317
3262,326200,Rubber Product Manufacturing,1,-1.120887,Rubber product manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1202785768631374,0.13821138211382114
3270,327000,Nonmetallic Mineral Product Manufacturing,1,-1.085041,Nonmetallic Mineral Product Manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.0845582709022858,0.15853658536585366
3311,331100,Iron and Steel Mills and Ferroalloy Manufacturing,1,-1.134565,Iron and steel mills and ferroalloy manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1339086149408177,0.12195121951219512
3312,331200,Steel Product Manufacturing from Purchased Steel,1,-1.026607,Steel product manufacturing from purchased steel,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.0263291697887338,0.17886178861788618
3313,331300,Alumina and Aluminum Production and Processing,1,-1.117275,Alumina and aluminum production and processing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.116679242345183,0.14227642276422764
3314,331400,Nonferrous Metal (except Aluminum) Production and Processing,1,-0.8714696,Nonferrous metal (except aluminum) production and processing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8717357592555918,0.23170731707317074
3315,331500,Foundries,1,-1.168177,Foundries,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-1.1674027544251715,0.10975609756097561
3320,3320A1 | 3320A2,"Fabricated Metal Product Manufacturing (3321, 3322, 3325, 3326, and 3329 only) | Fabricated Metal Product Manufacturing (3323 and 3324 only)",2,-0.73622235,"Fabricated Metal Product Manufacturing (3321, 3322, 3325, 3326, and 3329 only) | Fabricated Metal Product Manufacturing (3323 and 3324 only)",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7369627538891975,0.3008130081300813
3327,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",1,-0.7429362,"Machine shops; turned product; and screw, nut, and bolt manufacturing",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7436530617666529,0.2926829268292683
3328,332800,"Coating, Engraving, Heat Treating, and Allied Activities",1,-0.8038041,"Coating, engraving, heat treating, and allied activities",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8043075284071292,0.25609756097560976
3330,3330A1,"Machinery Manufacturing (3331, 3332, 3334, and 3339 only)",1,-0.2270722,"Machinery Manufacturing (3331, 3332, 3334, and 3339 only)",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.22959793946043477,0.45934959349593496
3333,333300,Commercial and Service Industry Machinery Manufacturing,1,0.1626688,Commercial and service industry machinery manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.1587764332865445,0.5934959349593496
3335,333500,Metalworking Machinery Manufacturing,1,-0.5041936,Metalworking machinery manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.5057476129609512,0.3821138211382114
3336,333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",1,-0.0730968,"Engine, turbine, and power transmission equipment manufacturing",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.07616245437299149,0.516260162601626
3341,334100,Computer and Peripheral Equipment Manufacturing,1,1.397711,Computer and peripheral equipment manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,1.389487956428963,0.8821138211382114
3342,334200,Communications Equipment Manufacturing,1,0.991125,Communications equipment manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.9843276506933507,0.8008130081300813
3343,334300,Audio and Video Equipment Manufacturing,1,0.9976608,Audio and video equipment manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.9908405329033304,0.8089430894308943
3344,334400,Semiconductor and Other Electronic Component Manufacturing,1,0.4500771,Semiconductor and other electronic component manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.4451769357606893,0.6626016260162602
3345,334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1,0.877932,"Navigational, measuring, electromedical, and control instruments manufacturing",felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.87153156207463,0.7764227642276422
3346,334600,Manufacturing and Reproducing Magnetic and Optical Media,1,0.1217256,Manufacturing and reproducing magnetic and optical media,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.11797680066320204,0.5813008130081301
3351,335100,Electric Lighting Equipment Manufacturing,1,0.4803347,Electric lighting equipment manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.47532843745239994,0.6829268292682927
3352,335200,Household Appliance Manufacturing,1,-0.1022941,Household appliance manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.1052573740078397,0.5
3353,335300,Electrical Equipment Manufacturing,1,0.1497846,Electrical equipment manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.14593741174827515,0.5894308943089431
3359,335900,Other Electrical Equipment and Component Manufacturing,1,-0.1593534,Other electrical equipment and component manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.16211659550848173,0.4878048780487805
3361,336100,Motor Vehicle Manufacturing,1,-0.4568835,Motor vehicle manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.45860340587958975,0.3861788617886179
3362,336200,Motor Vehicle Body and Trailer Manufacturing,1,-0.89675,Motor vehicle body and trailer manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8969275135046771,0.21138211382113822
3363,336300,Motor Vehicle Parts Manufacturing,1,-0.7298725,Motor vehicle parts manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7306351696453346,0.3048780487804878
3364,336400,Aerospace Product and Parts Manufacturing,1,0.2732446,Aerospace product and parts manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,0.2689644991199966,0.6219512195121951
3365,336500,Railroad Rolling Stock Manufacturing,1,-0.792437,Railroad rolling stock manufacturing,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.7929802871560105,0.2682926829268293
3366,336600,Ship and Boat Building,1,-0.7998238,Ship and boat building,felten_language_modeling_aiie,naics4,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIIE,-0.8003411853335372,0.26422764227642276
